,PER,DATE,ORG,LOC
bam,0.9999949336051941,0.9999966025352478,0.9999968409538269,0.9999988079071045
bbj,0.999997615814209,0.9999918937683105,0.999999463558197,0.9999993443489075
ewe,0.9999992251396179,0.999981701374054,0.9999982714653015,0.9999979734420776
fon,0.9999989867210388,0.9999960660934448,0.9999993443489075,0.9999996423721313
hau,0.9999992847442627,0.9999829530715942,0.9999984502792358,0.9999987483024597
ibo,0.999999463558197,0.9999989867210388,0.9999990463256836,0.9999991655349731
kin,0.9999986886978149,0.9999909400939941,0.9999983310699463,0.9999997615814209
lug,0.9999996423721313,0.9999959468841553,0.9999997019767761,0.9999985694885254
luo,0.9999985694885254,0.9999948143959045,0.9999982714653015,0.9999992847442627
mos,0.9999966621398926,0.9999851584434509,0.9999988079071045,0.9999992251396179
nya,0.9999997019767761,0.9999917149543762,0.9999992847442627,0.9999987483024597
pcm,0.9999992847442627,0.999995231628418,0.9999985694885254,0.9999991655349731
sna,0.9999991655349731,0.9999906420707703,0.9999998211860657,0.9999998211860657
swa,0.9999991059303284,0.9999932646751404,0.9999977350234985,0.9999992847442627
tsn,0.9999982714653015,0.9999945163726807,0.9999988079071045,0.9999992251396179
twi,0.9999988675117493,0.999990701675415,0.9999990463256836,0.9999986886978149
wol,0.9999989867210388,0.9999909400939941,0.9999991655349731,0.9999991059303284
xho,0.9999991059303284,0.9999992251396179,0.9999989867210388,0.9999988675117493
yor,0.9999974370002747,0.9999989867210388,0.9999986886978149,0.9999952912330627
zul,0.9999994039535522,0.9999969005584717,0.9999982714653015,0.9999975562095642
