,PER,DATE,LOC,ORG,Mean
kin,0.7499770144401261,0.9238935654926147,0.9273351114691604,0.9140485741556579,0.8788135663893898
sna,0.7771951744251954,0.9494484021332901,0.8551336655643199,0.9246675376879452,0.8766111949526877
lug,0.7635030843635666,0.9094634481716518,0.9276205148031392,0.9029838498079065,0.8758927242865661
nya,0.7749139481119128,0.9038135635520816,0.8789159259772571,0.93089650274417,0.8721349850963555
twi,0.7622484489411165,0.8915321548553382,0.8842305189358792,0.9356016743013391,0.8684031992584182
ibo,0.780378864945932,0.9502727665161239,0.8591355777186415,0.8807759115587456,0.8676407801848608
luo,0.7520238505000871,0.8925834571338406,0.9051218519190248,0.9161057813423424,0.8664587352238238
zul,0.7813763883902808,0.904640489403626,0.8409198135759158,0.9016080472369954,0.8571361846517045
xho,0.7813141438035273,0.9510502380554613,0.8017433763133334,0.8934709994767354,0.8568946894122643
tsn,0.750225409189773,0.9224232001467069,0.7917007909472498,0.8964372996214135,0.8401966749762858
swa,0.741235344983386,0.8523820637826812,0.8737808167702685,0.8919221256778329,0.8398300878035421
hau,0.7750918769088678,0.8961694667221017,0.7917016759442495,0.8889295236917979,0.8379731358167543
mos,0.7731971789923344,0.8436102024426984,0.8235535114125757,0.8974336033928563,0.8344486240601161
wol,0.7691195030316892,0.8754244616240358,0.791353545500063,0.8923331734661267,0.8320576709054787
bam,0.7659009990679804,0.866406589862363,0.828474351555849,0.8403477712358774,0.8252824279305174
ewe,0.758210230177425,0.7820481790944391,0.8409476037092658,0.8988493506131092,0.8200138408985598
fon,0.738471225914408,0.8094886961898616,0.7595177118690482,0.8612269979904583,0.7921761579909441
pcm,0.7298081039249937,0.7120608290697021,0.8465688174155633,0.8704975045351216,0.7897338137363452
yor,0.7210294389388067,0.831740186070704,0.6949084197641469,0.895220867414197,0.7857247280469636
bbj,0.771749140775918,0.7806232820558515,0.6472007279578706,0.7841280516340478,0.745925300605922
