Language,Cosine_Similarity
lug,0.9648687
kin,0.96205705
xho,0.9613158
zul,0.9600483
nya,0.92830896
sna,0.9249109
luo,0.90807873
tsn,0.90340424
hau,0.8847414
wol,0.87364805
ibo,0.8554521
ewe,0.8465288
twi,0.84354496
bam,0.84139663
mos,0.81941533
swa,0.7745654
pcm,0.74852604
fon,0.7198522
yor,0.714368
bbj,0.68762934
