,PER_cos,PER_euclid,PER_ccos,LOC_cos,LOC_euclid,LOC_ccos,ORG_cos,ORG_euclid,ORG_ccos,DATE_cos,DATE_euclid,DATE_ccos,CKA_proto_tags
bam,,,,,,,0.9191361665725708,0.40215378999710083,0.9191510081291199,,,,
bbj,,,,,,,0.9334689378738403,0.3647768199443817,0.933470606803894,,,,
ewe,0.8977270722389221,0.45226767659187317,0.8977291584014893,,,,0.9334554672241211,0.36481380462646484,0.9334576725959778,,,,
fon,0.8856639862060547,0.47819676995277405,0.8856644034385681,,,,,,,,,,
hau,0.9175432324409485,0.4060956537723541,0.9175430536270142,,,,0.8933844566345215,0.4617694914340973,0.8933855891227722,,,,
ibo,,,,0.7855092287063599,0.6549668908119202,0.7855027914047241,0.9423995614051819,0.3394126296043396,0.942401111125946,,,,
kin,,,,,,,0.9338484406471252,0.3637349009513855,0.9338521957397461,,,,
lug,0.8748961091041565,0.500207781791687,0.87489914894104,,,,0.9583227634429932,0.28871169686317444,0.9583231210708618,,,,
luo,0.9178494811058044,0.4053407311439514,0.9178497195243835,,,,0.9411813616752625,0.3429829180240631,0.9411835074424744,,,,
mos,0.884419322013855,0.48079270124435425,0.884419322013855,,,,0.9451123476028442,0.33132368326187134,0.9451135993003845,,,,
nya,,,,,,,0.9508001804351807,0.3136869966983795,0.9508031010627747,,,,
pcm,0.9235861301422119,0.3909321129322052,0.9235860705375671,0.879944384098053,0.4900115132331848,0.8799407482147217,,,,,,,
sna,0.8528395295143127,0.5425137877464294,0.8528454303741455,0.7339335083961487,0.7294744849205017,0.7339276075363159,,,,,,,
swa,0.9134107828140259,0.4161473512649536,0.913414478302002,,,,,,,,,,
tsn,,,,0.7897314429283142,0.6484884023666382,0.7897303700447083,0.9410802721977234,0.3432774245738983,0.9410823583602905,,,,
twi,0.9297083616256714,0.3749445676803589,0.9297088980674744,,,,,,,,,,
wol,,,,,,,0.9404362440109253,0.3451482951641083,0.9404400587081909,,,,
xho,0.8364773392677307,0.571878969669342,0.8364800810813904,0.647216260433197,0.8399806618690491,0.6472035646438599,,,,,,,
yor,,,,0.6284602880477905,0.8620206117630005,0.6284530758857727,0.9321737289428711,0.36831027269363403,0.9321752786636353,,,,
zul,,,,0.6702107191085815,0.81214439868927,0.6702011823654175,,,,,,,
