,ORG,LOC,PER,DATE,Mean
kin,0.9596268544784757,,0.9881207810928474,,0.9738738177856616
hau,,0.9591387789374574,0.9847365013545267,,0.971937640145992
sna,0.9846762344501222,0.9414502803538141,0.9824186166904877,,0.9695150438314747
lug,0.977076211461274,0.9327500785243203,0.9903159848741425,,0.9667140916199123
twi,0.9727096588057216,0.9416734297349202,0.9830858340581669,,0.965822974199603
nya,0.9650090386238271,0.9432252504653919,0.9838362116324076,,0.9640235002405423
xho,0.9626404618840383,0.9526855447717676,0.9685489990882086,,0.9612916685813383
mos,0.9461434659709405,0.957420245434993,0.980103046952228,,0.9612222527860538
luo,0.9627885674603575,0.9447749413068048,0.9747510095417611,,0.9607715061029745
tsn,0.9646433198651015,0.951930634784138,,,0.9582869773246198
zul,0.970564355790733,0.9346274505363544,,,0.9525959031635437
ibo,0.9560510822494415,0.9466209675466556,,,0.9513360248980485
wol,0.9550193792135212,0.9448105664639916,,,0.9499149728387564
fon,0.9465792184411049,0.9345814234965947,0.9626959977230982,,0.9479522132202659
ewe,0.9258196183179234,,0.9676376076933078,,0.9467286130056156
bbj,0.9488753762595342,0.9255933350387515,0.9643395200511268,,0.9462694104498043
bam,0.9536061527713471,0.9136602691314609,,,0.9336332109514041
yor,0.9494825499631161,0.9016109406504039,,,0.9255467453067601
pcm,,0.8789938002956222,0.9561329897814649,,0.9175633950385436
swa,0.9114322831376435,0.8563240169063593,0.9416258440414443,,0.9031273813618158
