layer,model,rank_type,language,cosine,config
1,mbert,top5,nya,0.9996836662267731,use1_use1_con4_max250_bat64
1,mbert,top5,lug,0.9996822151706872,use1_use1_con4_max250_bat64
1,mbert,top5,hau,0.999623788906881,use1_use1_con4_max250_bat64
1,mbert,top5,kin,0.9995968327206911,use1_use1_con4_max250_bat64
1,mbert,top5,sna,0.9995662378300625,use1_use1_con4_max250_bat64
1,mbert,worst5,pcm,0.9985355307962709,use1_use1_con4_max250_bat64
1,mbert,worst5,yor,0.9985377984898223,use1_use1_con4_max250_bat64
1,mbert,worst5,fon,0.9985803141482839,use1_use1_con4_max250_bat64
1,mbert,worst5,bbj,0.998865039733751,use1_use1_con4_max250_bat64
1,mbert,worst5,ewe,0.9988976869520463,use1_use1_con4_max250_bat64
2,mbert,top5,lug,0.9999447055901479,use1_use1_con4_max250_bat64
2,mbert,top5,hau,0.9999380413266223,use1_use1_con4_max250_bat64
2,mbert,top5,nya,0.9999342379615506,use1_use1_con4_max250_bat64
2,mbert,top5,kin,0.9999243811683614,use1_use1_con4_max250_bat64
2,mbert,top5,luo,0.9999200496864651,use1_use1_con4_max250_bat64
2,mbert,worst5,yor,0.9997555947288191,use1_use1_con4_max250_bat64
2,mbert,worst5,fon,0.9997757601114169,use1_use1_con4_max250_bat64
2,mbert,worst5,pcm,0.9997845434119649,use1_use1_con4_max250_bat64
2,mbert,worst5,bbj,0.9998164914412768,use1_use1_con4_max250_bat64
2,mbert,worst5,ewe,0.999839019798815,use1_use1_con4_max250_bat64
3,mbert,top5,lug,0.999973853365155,use1_use1_con4_max250_bat64
3,mbert,top5,nya,0.9999701928529339,use1_use1_con4_max250_bat64
3,mbert,top5,sna,0.9999692720411295,use1_use1_con4_max250_bat64
3,mbert,top5,kin,0.9999665311903793,use1_use1_con4_max250_bat64
3,mbert,top5,hau,0.9999662466778998,use1_use1_con4_max250_bat64
3,mbert,worst5,bbj,0.9998971003078307,use1_use1_con4_max250_bat64
3,mbert,worst5,pcm,0.999899084135952,use1_use1_con4_max250_bat64
3,mbert,worst5,yor,0.9998992216852536,use1_use1_con4_max250_bat64
3,mbert,worst5,fon,0.9999087171657831,use1_use1_con4_max250_bat64
3,mbert,worst5,ewe,0.999929146200339,use1_use1_con4_max250_bat64
4,mbert,top5,sna,0.9999002554216359,use1_use1_con4_max250_bat64
4,mbert,top5,lug,0.9998986505009023,use1_use1_con4_max250_bat64
4,mbert,top5,kin,0.9998919939705274,use1_use1_con4_max250_bat64
4,mbert,top5,zul,0.9998886656525899,use1_use1_con4_max250_bat64
4,mbert,top5,nya,0.9998664345348196,use1_use1_con4_max250_bat64
4,mbert,worst5,pcm,0.9995083400472181,use1_use1_con4_max250_bat64
4,mbert,worst5,bbj,0.9995942784100939,use1_use1_con4_max250_bat64
4,mbert,worst5,yor,0.9996344270708923,use1_use1_con4_max250_bat64
4,mbert,worst5,fon,0.9996509828589474,use1_use1_con4_max250_bat64
4,mbert,worst5,swa,0.9996746008546127,use1_use1_con4_max250_bat64
5,mbert,top5,sna,0.9903663481686176,use1_use1_con4_max250_bat64
5,mbert,top5,lug,0.9874636184366994,use1_use1_con4_max250_bat64
5,mbert,top5,hau,0.9854618580541623,use1_use1_con4_max250_bat64
5,mbert,top5,ibo,0.9840075253569187,use1_use1_con4_max250_bat64
5,mbert,top5,twi,0.9839324084850364,use1_use1_con4_max250_bat64
5,mbert,worst5,swa,0.9541181312809531,use1_use1_con4_max250_bat64
5,mbert,worst5,bbj,0.9603934700197614,use1_use1_con4_max250_bat64
5,mbert,worst5,pcm,0.9649820106229987,use1_use1_con4_max250_bat64
5,mbert,worst5,yor,0.9656529410684729,use1_use1_con4_max250_bat64
5,mbert,worst5,fon,0.9731693766201044,use1_use1_con4_max250_bat64
6,mbert,top5,sna,0.9880456668848193,use1_use1_con4_max250_bat64
6,mbert,top5,lug,0.9867107275740762,use1_use1_con4_max250_bat64
6,mbert,top5,hau,0.9822350733877463,use1_use1_con4_max250_bat64
6,mbert,top5,nya,0.9822170035401109,use1_use1_con4_max250_bat64
6,mbert,top5,twi,0.9798384024176096,use1_use1_con4_max250_bat64
6,mbert,worst5,swa,0.9435511882644371,use1_use1_con4_max250_bat64
6,mbert,worst5,yor,0.9522794186056153,use1_use1_con4_max250_bat64
6,mbert,worst5,pcm,0.9528389837159272,use1_use1_con4_max250_bat64
6,mbert,worst5,bbj,0.9536561340914124,use1_use1_con4_max250_bat64
6,mbert,worst5,fon,0.964094660745876,use1_use1_con4_max250_bat64
7,mbert,top5,lug,0.9857555514257852,use1_use1_con4_max250_bat64
7,mbert,top5,sna,0.9844146051424788,use1_use1_con4_max250_bat64
7,mbert,top5,hau,0.9803890014627746,use1_use1_con4_max250_bat64
7,mbert,top5,nya,0.9791744418179181,use1_use1_con4_max250_bat64
7,mbert,top5,twi,0.9791531424256349,use1_use1_con4_max250_bat64
7,mbert,worst5,swa,0.9318626269983405,use1_use1_con4_max250_bat64
7,mbert,worst5,pcm,0.94761202297602,use1_use1_con4_max250_bat64
7,mbert,worst5,yor,0.9504644230362688,use1_use1_con4_max250_bat64
7,mbert,worst5,bbj,0.9533654553372441,use1_use1_con4_max250_bat64
7,mbert,worst5,bam,0.9601102378999545,use1_use1_con4_max250_bat64
8,mbert,top5,hau,0.9776576473756102,use1_use1_con4_max250_bat64
8,mbert,top5,sna,0.9770208014855045,use1_use1_con4_max250_bat64
8,mbert,top5,lug,0.9766348150069897,use1_use1_con4_max250_bat64
8,mbert,top5,kin,0.970873379192664,use1_use1_con4_max250_bat64
8,mbert,top5,nya,0.9702673893407097,use1_use1_con4_max250_bat64
8,mbert,worst5,swa,0.906832615952232,use1_use1_con4_max250_bat64
8,mbert,worst5,pcm,0.9215419037426703,use1_use1_con4_max250_bat64
8,mbert,worst5,bam,0.9278646937436739,use1_use1_con4_max250_bat64
8,mbert,worst5,yor,0.932245275589339,use1_use1_con4_max250_bat64
8,mbert,worst5,bbj,0.935903971172145,use1_use1_con4_max250_bat64
9,mbert,top5,kin,0.9738738177856616,use1_use1_con4_max250_bat64
9,mbert,top5,hau,0.971937640145992,use1_use1_con4_max250_bat64
9,mbert,top5,sna,0.9695150438314747,use1_use1_con4_max250_bat64
9,mbert,top5,lug,0.9667140916199123,use1_use1_con4_max250_bat64
9,mbert,top5,twi,0.965822974199603,use1_use1_con4_max250_bat64
9,mbert,worst5,swa,0.9031273813618158,use1_use1_con4_max250_bat64
9,mbert,worst5,pcm,0.9175633950385436,use1_use1_con4_max250_bat64
9,mbert,worst5,yor,0.9255467453067601,use1_use1_con4_max250_bat64
9,mbert,worst5,bam,0.9336332109514041,use1_use1_con4_max250_bat64
9,mbert,worst5,bbj,0.9462694104498043,use1_use1_con4_max250_bat64
10,mbert,top5,kin,0.976382655558673,use1_use1_con4_max250_bat64
10,mbert,top5,hau,0.9730436903283537,use1_use1_con4_max250_bat64
10,mbert,top5,lug,0.9697611854888238,use1_use1_con4_max250_bat64
10,mbert,top5,sna,0.9696158620570943,use1_use1_con4_max250_bat64
10,mbert,top5,twi,0.968760470825389,use1_use1_con4_max250_bat64
10,mbert,worst5,swa,0.9194584075540942,use1_use1_con4_max250_bat64
10,mbert,worst5,pcm,0.9264308422627042,use1_use1_con4_max250_bat64
10,mbert,worst5,yor,0.9313048494559342,use1_use1_con4_max250_bat64
10,mbert,worst5,bam,0.9420217057191533,use1_use1_con4_max250_bat64
10,mbert,worst5,bbj,0.9503929719329617,use1_use1_con4_max250_bat64
11,mbert,top5,kin,0.9837219666578484,use1_use1_con4_max250_bat64
11,mbert,top5,lug,0.9751502934656835,use1_use1_con4_max250_bat64
11,mbert,top5,sna,0.9728120791759683,use1_use1_con4_max250_bat64
11,mbert,top5,hau,0.9722133436105456,use1_use1_con4_max250_bat64
11,mbert,top5,twi,0.9688257262166952,use1_use1_con4_max250_bat64
11,mbert,worst5,yor,0.9349931874079014,use1_use1_con4_max250_bat64
11,mbert,worst5,pcm,0.9366242944090539,use1_use1_con4_max250_bat64
11,mbert,worst5,swa,0.942780267735206,use1_use1_con4_max250_bat64
11,mbert,worst5,bbj,0.953483454506545,use1_use1_con4_max250_bat64
11,mbert,worst5,bam,0.9541638461682073,use1_use1_con4_max250_bat64
12,mbert,top5,kin,0.9763497975910675,use1_use1_con4_max250_bat64
12,mbert,top5,luo,0.964989485594917,use1_use1_con4_max250_bat64
