,LOC,ORG,PER,DATE,Mean
kin,,0.9693960103281455,0.9833035848539896,,0.9763497975910675
luo,,0.9706174450973641,0.95936152609247,,0.964989485594917
lug,0.8893739728761904,0.9772105379846208,0.988753558145694,,0.9517793563355017
swa,,0.9345691609925667,0.9590006556510859,,0.9467849083218263
ewe,,0.9205492307637815,0.9514767613909091,,0.9360129960773453
sna,0.8935271576401498,,0.9781990578262567,,0.9358631077332032
hau,0.8945424742580678,,0.9751716220538253,,0.9348570481559466
twi,0.8873490093823352,,0.9732185216187385,,0.9302837655005368
nya,0.8934013665699451,0.9670093812630944,,,0.9302053739165197
mos,0.8774811494078761,0.9430742561463759,0.9638474926946824,,0.9281342994163114
xho,0.8845238604043428,,0.9654749628416096,,0.9249994116229763
tsn,0.8763434727214438,0.9699498188619282,,,0.9231466457916859
zul,0.8755963436987584,0.9669544976804962,,,0.9212754206896273
wol,0.8764291206208162,0.9634857266913481,,,0.9199574236560821
ibo,0.8957485434977126,0.9424062865290216,,,0.9190774150133671
fon,0.8521800834946293,0.9265618929728889,0.941012078641363,,0.9065846850362936
bam,0.862905631196669,0.9494912007234283,,,0.9061984159600487
bbj,0.8026242982177513,0.9403271055941379,0.9437688419827971,,0.8955734152648954
yor,0.8517458641353547,0.9371060457257865,,,0.8944259549305706
pcm,0.8196947421680112,,0.9452055456280682,,0.8824501438980397
