,ORG,DATE,LOC,PER,Mean
lug,0.8530771535775218,0.9134538566888253,0.9026980864997876,0.6572938880627651,0.8316307462072249
nya,0.8593883788884222,0.8564274749529359,0.8825538534406749,0.6936243347345938,0.8229985105041566
kin,0.8465141512524627,0.9022632387645954,0.8858729260860607,0.6213945279154734,0.814011211004648
luo,0.8205200718864544,0.8712409205424793,0.8864542240284693,0.647770642491299,0.8064964647371755
sna,0.8274809738893959,0.9172346365285294,0.8231082214972693,0.645119863884157,0.8032359239498379
twi,0.86345796041495,0.8232239232877211,0.8520426656347908,0.6571721982080887,0.7989741868863877
zul,0.8333119935140981,0.8946725269368224,0.8261098608560222,0.6408793388870151,0.7987434300484895
hau,0.838165203842401,0.8674017785695958,0.7838897758227404,0.6426992722924042,0.7830390076317854
ibo,0.7428699888827895,0.8777718289642599,0.8420289508867722,0.6338268510482138,0.7741244049455088
xho,0.7965083188109953,0.9095969266504454,0.778272453673874,0.5761572018186583,0.7651337252384933
swa,0.8031892257256499,0.7761774310817511,0.8337736711622017,0.6378998070694257,0.7627600337597571
bam,0.7277253515133277,0.8339030971486047,0.8309721829220434,0.6276760446870253,0.7550691690677502
wol,0.8163686465991541,0.7950651625103405,0.7476523833353932,0.6441136004811011,0.7507999482314973
tsn,0.8077309946954456,0.8729963253793979,0.7116526871226249,0.5924170704475303,0.7461992694112497
mos,0.7593295462710882,0.7302546214652379,0.7668053777440773,0.572398491940587,0.7071970093552477
ewe,0.7623478593320414,0.7128096508744417,0.7407032826044897,0.570759220347032,0.6966550032895011
pcm,0.7193365706452289,0.619806254826358,0.7393473731180459,0.6459218726559084,0.6811030178113853
fon,0.7635763633375144,0.6446750358571063,0.7529226315199041,0.5553579011899364,0.6791329829761154
bbj,0.7063660008127818,0.6672762607442679,0.625098469984366,0.589719541786131,0.6471150683318867
yor,0.7012595815301506,0.6994416164611759,0.6494521310000816,0.5316963895040852,0.6454624296238733
