,LOC,ORG,DATE,PER
bam,0.9709694385528564,0.9322176575660706,0.8678382635116577,0.9217294454574585
bbj,0.9461380839347839,0.9474512934684753,0.85673987865448,0.9259945154190063
ewe,0.954322338104248,0.9659931063652039,0.8660405874252319,0.9238566160202026
fon,0.9687459468841553,0.955435037612915,0.8246176242828369,0.913855791091919
hau,0.981224536895752,0.9769271016120911,0.9083602428436279,0.9389632940292358
ibo,0.9796051979064941,0.9699081778526306,0.900975227355957,0.9384623765945435
kin,0.9781783223152161,0.9778090715408325,0.8880847096443176,0.9256659746170044
lug,0.960634171962738,0.9879629015922546,0.8782404661178589,0.9337581396102905
luo,0.9763647317886353,0.9750796556472778,0.902803897857666,0.9375500679016113
mos,0.9800171852111816,0.9745782613754272,0.8545207977294922,0.9280071258544922
nya,0.9738990068435669,0.9859199523925781,0.884425938129425,0.9484779238700867
pcm,0.943129301071167,0.9473130106925964,0.8326295614242554,0.9143393635749817
sna,0.9813134074211121,0.9833372235298157,0.8655919432640076,0.9248955249786377
swa,0.9434885382652283,0.9477928876876831,0.8927112817764282,0.9172572493553162
tsn,0.9698028564453125,0.9734531044960022,0.9015108346939087,0.9369015693664551
twi,0.9790441989898682,0.9780073165893555,0.8671245574951172,0.9256411790847778
wol,0.9761801362037659,0.9670137166976929,0.8775711059570312,0.9355278015136719
xho,0.9778772592544556,0.9787072539329529,0.8653441667556763,0.9128996133804321
yor,0.9527802467346191,0.9560459852218628,0.8885440230369568,0.9303680658340454
zul,0.9573711156845093,0.9818888306617737,0.8808600306510925,0.9324405193328857
