,LOC,ORG,DATE,PER
bam,0.9752178192138672,0.9396571516990662,,0.9230809807777405
bbj,0.9546887278556824,0.9581347107887268,,0.9269302487373352
ewe,0.9630120992660522,0.9693307876586914,,0.9245230555534363
fon,0.9720504283905029,0.9681809544563293,,0.9138299822807312
hau,0.9807615280151367,0.9829598069190979,,0.9368368983268738
ibo,0.9836268424987793,0.965514063835144,,0.9334568977355957
kin,0.9824090600013733,0.9749040007591248,,0.9224199652671814
lug,0.9696488976478577,0.9852094650268555,,0.9322484731674194
luo,0.9788268804550171,0.9645820260047913,,0.9309172034263611
mos,0.9800318479537964,0.9781240224838257,,0.9254157543182373
nya,0.9787609577178955,0.9800521731376648,,0.9422650337219238
pcm,0.9352788329124451,0.9431924223899841,,0.9085205793380737
sna,0.9857367873191833,0.9815255999565125,,0.9224044680595398
swa,0.9546210765838623,0.9305145144462585,,0.919974148273468
tsn,0.9744347333908081,0.9688859581947327,,0.9316549897193909
twi,0.9774683117866516,0.9825253486633301,,0.9245474934577942
wol,0.9771698117256165,0.9711375832557678,,0.9315080642700195
xho,0.982793927192688,0.9791034460067749,,0.9109386801719666
yor,0.9604488015174866,0.9570502042770386,,0.9303818941116333
zul,0.9666286110877991,0.9814466238021851,,0.9295920729637146
