,LOC,ORG,PER,DATE
bam,0.9854177236557007,0.965371310710907,0.9706567525863647,
bbj,0.9614500999450684,0.9853438138961792,0.9906255006790161,
ewe,0.9753102660179138,0.9852012991905212,0.9867439270019531,
fon,0.9794067740440369,0.9861792922019958,0.984513521194458,
hau,0.9721488952636719,0.9788849353790283,0.9852027893066406,
ibo,0.9683582782745361,0.987230122089386,,
kin,0.9817819595336914,0.9757952690124512,0.9877534508705139,
lug,,0.9787221550941467,0.9781923294067383,
luo,,0.9662484526634216,0.9826793670654297,
mos,0.978099524974823,0.9843263626098633,0.980087399482727,
nya,0.9810868501663208,0.9829764366149902,0.9932245016098022,
pcm,0.9841411709785461,0.9757556915283203,0.9918392896652222,
sna,0.9768433570861816,0.9767714142799377,0.9885937571525574,
swa,0.9851687550544739,0.9586409330368042,0.9868593215942383,
tsn,0.9795049428939819,0.9835925102233887,,
twi,0.986316978931427,0.9892388582229614,0.9918832182884216,
wol,0.9743854403495789,0.973556399345398,0.9897875785827637,
xho,0.9704933166503906,0.9765035510063171,0.9770511388778687,
yor,0.9491779804229736,0.9767248630523682,,
zul,0.9753349423408508,0.9823023080825806,0.987716794013977,
