,ORG,LOC,DATE,PER,Mean
ibo,0.9599394202232361,0.9464850425720215,,,0.9532122313976288
lug,0.9627813100814819,,,0.8292878866195679,0.9528929083435623
twi,0.9660989046096802,0.9421294331550598,,0.8550143837928772,0.9503026386866202
nya,0.9547910094261169,0.9511128067970276,,0.8785279393196106,0.9500894477734199
tsn,0.946671187877655,0.946561336517334,,,0.9466162621974945
kin,0.9604464769363403,0.9361245036125183,,0.8608705997467041,0.944923379100286
hau,0.9606043696403503,0.9365720748901367,,0.8520829677581787,0.9448764817072794
mos,0.9504330158233643,0.9427385926246643,,0.8372275233268738,0.9423797164972012
fon,0.9526443481445312,0.9361956715583801,,0.8460838794708252,0.9406378509906622
sna,0.9488499164581299,0.9350593090057373,,0.8574304580688477,0.9387036837064303
zul,0.9595237970352173,0.9207927584648132,,0.8649411201477051,0.9372653101499264
luo,0.9334074258804321,,,0.8627636432647705,0.9281745530940868
wol,0.9377304315567017,0.9171082973480225,,0.8741854429244995,0.9253719059320596
pcm,0.9215908050537109,0.9327058792114258,,0.8611270785331726,0.9246090627633609
swa,0.9218723773956299,0.9290347099304199,,0.8666839003562927,0.9231931727666122
xho,0.9340798854827881,0.9187910556793213,,0.8406464457511902,0.923135892702983
ewe,0.948229193687439,0.8895521759986877,,0.850196897983551,0.9162486161176975
bam,0.8789284229278564,0.9455210566520691,,0.826741099357605,0.9089369074656413
bbj,0.9367825984954834,0.8850974440574646,,0.8573071360588074,0.9088772179988714
yor,0.9399234652519226,0.8769654631614685,,,0.9084444642066956
