Language,Cosine_Similarity
lug,0.96136725
kin,0.9441587
twi,0.94006747
swa,0.93519604
ewe,0.9268217
luo,0.92681086
bam,0.9194829
ibo,0.9140334
nya,0.9118832
pcm,0.910108
tsn,0.9074043
mos,0.8741846
hau,0.87281173
zul,0.8675239
sna,0.86032224
wol,0.852931
xho,0.8520382
fon,0.8351051
bbj,0.8164047
yor,0.75433356
