,ORG,LOC,DATE,PER,Mean
lug,0.9353944890003635,0.9744319781287308,0.9799875536958897,0.99372459634371,0.9708846542921734
kin,0.9765120983253658,0.928781312753671,0.9728216036023093,0.9857341988519843,0.9659623033833327
twi,0.9644745353564503,0.9547268375314312,0.9522632069126484,0.9853331493488638,0.9641994322873484
swa,0.9712877795909918,0.9655593706511781,0.9479227282920104,0.9634834426672332,0.9620633303003534
luo,0.9770045904876412,0.9196471192224949,0.9768690420711426,0.9734836971865907,0.9617511122419673
nya,0.9646395819856591,0.9025305491953185,0.9418075817598699,0.9844628822279011,0.9483601487921871
ewe,0.9683954626971065,0.9213619997637333,0.912085896304869,0.9859727865114988,0.9469540363193019
ibo,0.9536846595939521,0.8606516110807024,0.9864721133709768,0.983767824181685,0.9461440520568292
tsn,0.9708916884837326,0.8480447637706573,0.9734296615308744,0.9872241348975653,0.9448975621707074
zul,0.9629305150244338,0.8548475625009746,0.978624339059447,0.9706300693321589,0.9417581214792536
hau,0.9699009022540254,0.8316851711912373,0.9745115177569114,0.9886551385160377,0.9411881824295529
sna,0.9573317491086596,0.8280631493906166,0.9847880717655596,0.9903980393038083,0.940145252392161
bam,0.9381183863320016,0.8634426246875493,0.9622594478383536,0.9868204684977654,0.9376602318389174
mos,0.9696239630861369,0.8250332573607011,0.9586015706572701,0.9772939558605162,0.9326381867411561
fon,0.9714703578657631,0.8233636232819269,0.9441058680101405,0.9844224898766446,0.9308405847586187
wol,0.9717851498145132,0.7948301157252973,0.9560144284686682,0.9859525424933051,0.9271455591254459
xho,0.9473245820086701,0.7778124332582756,0.9829706128618623,0.9655811624104992,0.9184221976348267
yor,0.9706711761814625,0.7864359252432922,0.9295543762123116,0.9376802961793425,0.9060854434541021
pcm,0.9604360474828113,0.9172585236418124,0.7512719094759943,0.9895508649122935,0.9046293363782278
bbj,0.9562589744129887,0.76935375046839,0.8952241165433501,0.9848167735463362,0.9014134037427662
