,PER,LOC,ORG,DATE,SWD_mean
bam,0.021451840633744723,0.014964858419261873,0.014063904263821314,0.012089985430975503,0.015642647186950853
bbj,0.0218933134137842,0.019039987351789023,0.014396797337212774,0.015061220990901347,0.017597829773421836
ewe,0.02133917326455048,0.013403842900515883,0.009987926990106644,0.017443835853555356,0.015543694752182091
fon,0.021952835771116952,0.017024415348714683,0.012135271762417688,0.0141799038674435,0.016323106687423206
hau,0.02231217645748984,0.017523901165077405,0.011668596373056062,0.009831799562562082,0.015334118389546347
ibo,0.022130047797872976,0.014326949059977778,0.01007045590904454,0.008861436110237264,0.01384722221928314
kin,0.022243929763135384,0.01178032264488138,0.009688265769909776,0.009495291101302428,0.013301952319807242
lug,0.02352804087968252,0.012907453386105772,0.013373780288929993,0.01255520378890651,0.015591119585906199
luo,0.021477866351233388,0.011891136809026648,0.010860126069019316,0.009542999933728424,0.013443032290751944
mos,0.019153685334458714,0.0173514028210775,0.011586411125790619,0.019366177280971897,0.016864419140574682
nya,0.02304605172139418,0.013567272242653416,0.011007032970155706,0.011798241239375784,0.014854649543394771
pcm,0.025512294267173274,0.014548274972185027,0.01211871775376494,0.016533030540813343,0.017178079383484146
sna,0.022848916415568965,0.015425711320858682,0.011010203571458987,0.008936187348353997,0.014555254664060158
swa,0.023727991017949535,0.011161941293721611,0.01147816104003141,0.013184940235987597,0.014888258396922538
tsn,0.024010027836993686,0.015275204263161868,0.011327221423925948,0.009565965898218565,0.015044604855575017
twi,0.02310664299693599,0.014269105918174319,0.00894969922319433,0.012147463164183137,0.014618227825621943
wol,0.02272319056737615,0.01647392571248929,0.011334429518683464,0.009764843581251625,0.015074097344950133
xho,0.019240345091020572,0.018968866379509564,0.0108627256595355,0.008968382408966136,0.014510079884757943
yor,0.02708281478862773,0.021475571390510595,0.012802169075257552,0.01468767586084141,0.01901205777880932
zul,0.02004506371667958,0.014887231725879246,0.010275020552398928,0.009729197823617142,0.013734128454643724
