,PER,DATE,ORG,LOC,Mean
nya,0.9728027185051147,0.9831397199951637,0.9816213359403428,0.9915275926331919,0.9822728417684533
lug,0.9723468074288912,0.9816807867741147,0.9807251062175428,0.9864397166119193,0.980298104258117
kin,0.9711060449753355,0.9868502502553398,0.9704118553951808,0.991458116390925,0.9799565667541953
sna,0.9674724571337318,0.9846306582019464,0.9755880770705903,0.9895042451676291,0.9792988593934743
zul,0.9670949278105831,0.9843813599121325,0.9755930973004642,0.9800582260372105,0.9767819027650976
xho,0.9503595115257756,0.9876964709175753,0.976668616257575,0.9863324420516529,0.9752642601881447
luo,0.9644041362113133,0.9805829099619442,0.9647094969818047,0.986402782782006,0.974024831484267
hau,0.9573847376998543,0.9798950153720368,0.9752175497351613,0.981385430451785,0.9734706833147093
tsn,0.9628387047253523,0.9805230670620336,0.967433469383371,0.9791877096451922,0.9724957377039873
wol,0.9621738954279639,0.9654610230455456,0.9717106659830682,0.9755488489007778,0.9687236083393389
twi,0.9473646870574814,0.966461410909595,0.9749527666103529,0.9768406928551223,0.966404889358138
ibo,0.9625230739859831,0.979411285834289,0.9379961458376838,0.9846820370169017,0.9661531356687144
bam,0.955291928952787,0.9753309371433956,0.9526709754229782,0.9637620809193321,0.9617639806096232
swa,0.9609942401511377,0.9638788587369951,0.9522660812506346,0.9657510010166911,0.9607225452888646
mos,0.952057766540501,0.9544992940112844,0.958385328642282,0.9717467111888405,0.959172275095727
ewe,0.9437699361677403,0.9666198412135945,0.954771909648069,0.960056632773492,0.9563045799507239
yor,0.9443627533763883,0.9494923653080618,0.9459095778154623,0.9551531879388443,0.9487294711096892
pcm,0.9379081525459677,0.9179103299136918,0.9365634626214273,0.9456908469170022,0.9345181979995223
fon,0.9337939205516814,0.8627767897670977,0.9310657748437365,0.947645433280809,0.9188204796108312
bbj,0.9251374038326928,0.9306488333025673,0.9229265098291907,0.8851216027685082,0.9159585874332398
