,DATE,PER,LOC,ORG,Mean
kin,0.9801751518119642,0.8674332326290024,0.9810054990478859,0.9773670364071512,0.9514952299740009
lug,0.9745475759539232,0.874715753696258,0.9778685903052431,0.9694549441289477,0.949146716021093
nya,0.9733213583793724,0.8778230117812413,0.9640888262843839,0.9777759898816657,0.9482522965816659
sna,0.9831183308743877,0.8747840478264078,0.9519202995524565,0.9753032386285246,0.9462814792204443
luo,0.9695883617575622,0.8672057253573039,0.9720097266165632,0.9736354125534209,0.9456098065712126
twi,0.9622755595287374,0.8717602023157377,0.9631433235610657,0.9807984360723588,0.9444943803694749
ibo,0.9809192281322178,0.8663952142989503,0.9596785460527825,0.9615130727244243,0.9421265153020937
zul,0.9680182394332506,0.8714377663403334,0.9440013086293721,0.9681283785664325,0.9378964232423472
hau,0.9735077864196674,0.8723175796500432,0.94079422568342,0.9643789694536687,0.9377496403016998
xho,0.9866200861703655,0.864649665124086,0.9390433422960559,0.9593243326104172,0.937409356550231
tsn,0.9765705732829365,0.8701364382965567,0.9313080029309613,0.9644157624683297,0.935607694244696
wol,0.9601974876773453,0.8777676014561443,0.9408495376429167,0.961876171920588,0.9351726996742487
swa,0.9425096128709662,0.8693115467776747,0.953988186094258,0.9586502616661181,0.9311149018522543
mos,0.9459037416995948,0.861081874936394,0.941387761333537,0.970816086780151,0.9297973661874193
bam,0.9655977607567234,0.8621846915342891,0.9531677977996527,0.9357282614728292,0.9291696278908737
pcm,0.9117176187001396,0.8724823637647089,0.9529478149894657,0.956608330817449,0.9234390320679409
ewe,0.9243527112137171,0.862154904605705,0.9332449508950302,0.9632494024523719,0.920750492291706
yor,0.9348953041994942,0.8507377073483309,0.906663509229615,0.964333127269363,0.9141574120117008
fon,0.9015864487163439,0.8544282853178121,0.9284400442250977,0.9440031908423189,0.9071144922753932
bbj,0.9262922316922751,0.8627720393024961,0.8849706728808696,0.9263334689563659,0.9000921032080017
