,DATE,PER,LOC,ORG,Mean
kin,0.9273193749282801,0.7555043869785043,0.9292075731476617,0.9203713580528244,0.8831006732768176
sna,0.952371350993698,0.7848359159041947,0.8581435213238939,0.9283854377623658,0.8809340564960381
lug,0.9117161282470829,0.7723628698949268,0.925281191163748,0.9074176829167512,0.8791944680556272
nya,0.9064134427557649,0.7793903501115088,0.8829702426073993,0.9367047783332421,0.8763697034519787
luo,0.9006403923542128,0.7643128020908794,0.9108206879648708,0.9243021979840813,0.8750190200985111
twi,0.8965834396297613,0.7711458258294046,0.8892427711188603,0.9408878131024225,0.8744649624201122
ibo,0.9523431417076516,0.788135856176975,0.8649424702727339,0.8866491970672108,0.8730176663061427
xho,0.9560944714255739,0.7868575962934621,0.8061329947173942,0.8975909482862384,0.8616690026806672
zul,0.9078342358598281,0.7859152997063242,0.8475242715857697,0.9047723406654621,0.861511536954346
swa,0.8639314531099781,0.750841963412528,0.8850747643192127,0.9013428880789703,0.8502977672301723
tsn,0.9253650474102184,0.7625990152305216,0.7957843764639209,0.9054588528048484,0.8473018229773773
hau,0.9082576076383568,0.7813502808673546,0.7992627732885704,0.8967263843497337,0.8463992615360039
wol,0.887881432850022,0.7818438934155056,0.8026529572581074,0.9019383144763616,0.8435791494999991
mos,0.8505072214054082,0.7830973088739356,0.830707312056358,0.9069573376653206,0.8428172950002557
bam,0.869606878951192,0.7728237080988372,0.8346262081121973,0.8484238965092865,0.8313701729178782
ewe,0.7882779630097551,0.7599539084338645,0.8425048004440403,0.90690224190809,0.8244097284489375
pcm,0.7236581915541233,0.7490702968916125,0.8568303829140739,0.8797345742347319,0.8023233613986354
fon,0.8177429328676847,0.7471923139396319,0.7686338426084789,0.8693975572595412,0.8007416616688341
yor,0.8414972652636775,0.726409067233791,0.69874305937019,0.9000040805951842,0.7916633681157107
bbj,0.7918062641840895,0.7782954063761324,0.6579173301181807,0.7941026086005182,0.7555304023197301
