,LOC,PER,DATE,ORG,Mean
nya,0.8930836233502587,0.6604031851280532,0.8649255984171011,0.8819908270995293,0.8251008084987356
lug,0.8964122921605066,0.617402680160047,0.9268268012613745,0.8529825228782001,0.823406074115032
kin,0.8786735367996112,0.6160154841335543,0.9055200639585271,0.8569301927805383,0.8142848194180577
twi,0.8652656004698337,0.6290272362541198,0.8414742280784149,0.868951068681464,0.8011795333709582
sna,0.824100708506805,0.6167121128401443,0.9220290055463887,0.8359088101479031,0.7996876592603104
luo,0.8704340054997919,0.6315404000399474,0.8704304217951767,0.8250756036616499,0.7993701077491415
zul,0.8283044544444168,0.5976154237733423,0.902649177502933,0.8385508254247808,0.7917799702863682
hau,0.792471772162448,0.6120432633611707,0.8752141847330218,0.8670430457088362,0.7866930664913692
ibo,0.8495952292137013,0.5961746009752691,0.8779095204786947,0.7791319847773905,0.7757028338612639
swa,0.8378183985726446,0.6204690539312633,0.8073635871094342,0.835425686566876,0.7752691815450545
xho,0.7709129121175665,0.534147645303048,0.9312544939730867,0.8163888303263233,0.7631759704300061
wol,0.7577007849340953,0.6160617774289454,0.8227395576864227,0.8340670726102749,0.7576422981649346
bam,0.8473637083583188,0.583301255708134,0.8229831840316109,0.7409593124990965,0.74865186514929
tsn,0.7245767759866125,0.5597389748620281,0.8982821530988846,0.8112363705678891,0.7484585686288536
mos,0.7788895130047974,0.5174231647939813,0.7534928865666549,0.7669562858121668,0.7041904625444001
fon,0.7746677785042346,0.4964901065757443,0.6856920778005057,0.8033832332381274,0.6900582990296531
ewe,0.7436903931966692,0.531992975843507,0.7158482072064595,0.7621346403964708,0.6884165541607765
pcm,0.7693912300055957,0.6148432268008712,0.6070706488589976,0.7354878170490226,0.6816982306786218
yor,0.6717351785702629,0.5205272476566482,0.7235682369945456,0.7316931465978644,0.6618809524548303
bbj,0.6299186438392941,0.5654553458584808,0.673734292426304,0.727893155144501,0.649250359317145
