layer,model,rank_type,language,cosine,config
1,mbert,top5,nya,0.9995724706529338,use1_use1_con2_max250_bat32
1,mbert,top5,hau,0.9995079716620422,use1_use1_con2_max250_bat32
1,mbert,top5,lug,0.9994636983940094,use1_use1_con2_max250_bat32
1,mbert,top5,sna,0.9993951722981425,use1_use1_con2_max250_bat32
1,mbert,top5,bam,0.9993639287728726,use1_use1_con2_max250_bat32
1,mbert,worst5,pcm,0.9984184126770438,use1_use1_con2_max250_bat32
1,mbert,worst5,fon,0.9986680997356525,use1_use1_con2_max250_bat32
1,mbert,worst5,yor,0.9987302494352615,use1_use1_con2_max250_bat32
1,mbert,worst5,bbj,0.9988930813965595,use1_use1_con2_max250_bat32
1,mbert,worst5,ewe,0.9990053539297088,use1_use1_con2_max250_bat32
2,mbert,top5,nya,0.9999268066500678,use1_use1_con2_max250_bat32
2,mbert,top5,hau,0.9999200645011831,use1_use1_con2_max250_bat32
2,mbert,top5,lug,0.9999058862963635,use1_use1_con2_max250_bat32
2,mbert,top5,ibo,0.9998993070664322,use1_use1_con2_max250_bat32
2,mbert,top5,sna,0.9998965638156787,use1_use1_con2_max250_bat32
2,mbert,worst5,pcm,0.9997607957373358,use1_use1_con2_max250_bat32
2,mbert,worst5,fon,0.9997704355900072,use1_use1_con2_max250_bat32
2,mbert,worst5,yor,0.9997884861609645,use1_use1_con2_max250_bat32
2,mbert,worst5,bbj,0.9997916044367728,use1_use1_con2_max250_bat32
2,mbert,worst5,tsn,0.9998339569685908,use1_use1_con2_max250_bat32
3,mbert,top5,nya,0.999970606302815,use1_use1_con2_max250_bat32
3,mbert,top5,hau,0.9999650006158468,use1_use1_con2_max250_bat32
3,mbert,top5,ibo,0.9999633065664304,use1_use1_con2_max250_bat32
3,mbert,top5,sna,0.9999629368517925,use1_use1_con2_max250_bat32
3,mbert,top5,lug,0.999962914708127,use1_use1_con2_max250_bat32
3,mbert,worst5,pcm,0.9999106568880396,use1_use1_con2_max250_bat32
3,mbert,worst5,bbj,0.9999191951242428,use1_use1_con2_max250_bat32
3,mbert,worst5,fon,0.9999239946864845,use1_use1_con2_max250_bat32
3,mbert,worst5,yor,0.9999296277117324,use1_use1_con2_max250_bat32
3,mbert,worst5,ewe,0.9999340050468917,use1_use1_con2_max250_bat32
4,mbert,top5,sna,0.9998805532695232,use1_use1_con2_max250_bat32
4,mbert,top5,xho,0.9998613427515692,use1_use1_con2_max250_bat32
4,mbert,top5,lug,0.9998574972758447,use1_use1_con2_max250_bat32
4,mbert,top5,hau,0.999853731822725,use1_use1_con2_max250_bat32
4,mbert,top5,zul,0.9998533525696082,use1_use1_con2_max250_bat32
4,mbert,worst5,pcm,0.9995731321394163,use1_use1_con2_max250_bat32
4,mbert,worst5,ewe,0.9996954884839035,use1_use1_con2_max250_bat32
4,mbert,worst5,bbj,0.999702334424687,use1_use1_con2_max250_bat32
4,mbert,worst5,fon,0.9997348115048408,use1_use1_con2_max250_bat32
4,mbert,worst5,yor,0.999738044549399,use1_use1_con2_max250_bat32
5,mbert,top5,sna,0.9880720217925408,use1_use1_con2_max250_bat32
5,mbert,top5,hau,0.988035142919764,use1_use1_con2_max250_bat32
5,mbert,top5,lug,0.9879135815012549,use1_use1_con2_max250_bat32
5,mbert,top5,nya,0.9878829105271559,use1_use1_con2_max250_bat32
5,mbert,top5,luo,0.9874238000478957,use1_use1_con2_max250_bat32
5,mbert,worst5,bbj,0.9715121446957257,use1_use1_con2_max250_bat32
5,mbert,worst5,yor,0.9742262823806846,use1_use1_con2_max250_bat32
5,mbert,worst5,fon,0.9749861399941121,use1_use1_con2_max250_bat32
5,mbert,worst5,pcm,0.9767884290988552,use1_use1_con2_max250_bat32
5,mbert,worst5,swa,0.9772788304150404,use1_use1_con2_max250_bat32
6,mbert,top5,nya,0.9817889734722618,use1_use1_con2_max250_bat32
6,mbert,top5,lug,0.9817385610955569,use1_use1_con2_max250_bat32
6,mbert,top5,hau,0.9814580734959513,use1_use1_con2_max250_bat32
6,mbert,top5,luo,0.9804443973054511,use1_use1_con2_max250_bat32
6,mbert,top5,sna,0.9786614848414369,use1_use1_con2_max250_bat32
6,mbert,worst5,bbj,0.9592303010166962,use1_use1_con2_max250_bat32
6,mbert,worst5,fon,0.9606090448242003,use1_use1_con2_max250_bat32
6,mbert,worst5,pcm,0.9616591807876624,use1_use1_con2_max250_bat32
6,mbert,worst5,swa,0.9651069451466635,use1_use1_con2_max250_bat32
6,mbert,worst5,yor,0.9661618376797876,use1_use1_con2_max250_bat32
7,mbert,top5,lug,0.9763707259648186,use1_use1_con2_max250_bat32
7,mbert,top5,hau,0.9763596495400444,use1_use1_con2_max250_bat32
7,mbert,top5,nya,0.9759904619000128,use1_use1_con2_max250_bat32
7,mbert,top5,luo,0.9736825862068287,use1_use1_con2_max250_bat32
7,mbert,top5,sna,0.9732575051031316,use1_use1_con2_max250_bat32
7,mbert,worst5,pcm,0.9467517791222702,use1_use1_con2_max250_bat32
7,mbert,worst5,fon,0.953882032241941,use1_use1_con2_max250_bat32
7,mbert,worst5,swa,0.9542660182064558,use1_use1_con2_max250_bat32
7,mbert,worst5,bbj,0.9560684954796983,use1_use1_con2_max250_bat32
7,mbert,worst5,ewe,0.9588684395381492,use1_use1_con2_max250_bat32
8,mbert,top5,nya,0.9685786511281491,use1_use1_con2_max250_bat32
8,mbert,top5,lug,0.9674201154844888,use1_use1_con2_max250_bat32
8,mbert,top5,ibo,0.9667566195406265,use1_use1_con2_max250_bat32
8,mbert,top5,sna,0.9654114725044959,use1_use1_con2_max250_bat32
8,mbert,top5,luo,0.9646495580956266,use1_use1_con2_max250_bat32
8,mbert,worst5,pcm,0.9190776574108974,use1_use1_con2_max250_bat32
8,mbert,worst5,swa,0.9408186280226677,use1_use1_con2_max250_bat32
8,mbert,worst5,fon,0.9424503163260951,use1_use1_con2_max250_bat32
8,mbert,worst5,bbj,0.9437213056352085,use1_use1_con2_max250_bat32
8,mbert,worst5,ewe,0.9451390161634842,use1_use1_con2_max250_bat32
9,mbert,top5,lug,0.9718589480479941,use1_use1_con2_max250_bat32
9,mbert,top5,nya,0.9711573231276911,use1_use1_con2_max250_bat32
9,mbert,top5,sna,0.971061929739364,use1_use1_con2_max250_bat32
9,mbert,top5,twi,0.9685890185166866,use1_use1_con2_max250_bat32
9,mbert,top5,ibo,0.9684862702047123,use1_use1_con2_max250_bat32
9,mbert,worst5,pcm,0.935842993246501,use1_use1_con2_max250_bat32
9,mbert,worst5,swa,0.9455245361203654,use1_use1_con2_max250_bat32
9,mbert,worst5,bbj,0.9496981940830745,use1_use1_con2_max250_bat32
9,mbert,worst5,ewe,0.9519891251290552,use1_use1_con2_max250_bat32
9,mbert,worst5,fon,0.9540347361942287,use1_use1_con2_max250_bat32
10,mbert,top5,lug,0.9728989463231593,use1_use1_con2_max250_bat32
10,mbert,top5,nya,0.9722729931828268,use1_use1_con2_max250_bat32
10,mbert,top5,sna,0.9702038845433124,use1_use1_con2_max250_bat32
10,mbert,top5,twi,0.9697450407602588,use1_use1_con2_max250_bat32
10,mbert,top5,ibo,0.9695566311459073,use1_use1_con2_max250_bat32
10,mbert,worst5,pcm,0.9430206132342995,use1_use1_con2_max250_bat32
10,mbert,worst5,bbj,0.951820617818072,use1_use1_con2_max250_bat32
10,mbert,worst5,swa,0.9527423112596262,use1_use1_con2_max250_bat32
10,mbert,worst5,ewe,0.9569567128518554,use1_use1_con2_max250_bat32
10,mbert,worst5,fon,0.9574917443987995,use1_use1_con2_max250_bat32
11,mbert,top5,nya,0.9780495020341905,use1_use1_con2_max250_bat32
11,mbert,top5,lug,0.977566351533257,use1_use1_con2_max250_bat32
11,mbert,top5,sna,0.9765727693433855,use1_use1_con2_max250_bat32
11,mbert,top5,hau,0.9756537920760447,use1_use1_con2_max250_bat32
