layer,model,rank_type,language,pearson
2,xlmr,top5,luo,0.9603311357022529
2,xlmr,top5,twi,0.9577603619831666
2,xlmr,top5,ewe,0.9569393823550352
2,xlmr,top5,tsn,0.955180413761857
2,xlmr,top5,sna,0.9549010884339475
2,xlmr,worst5,hau,0.9394783487123954
2,xlmr,worst5,fon,0.9427467516387179
2,xlmr,worst5,bam,0.9432500163998725
2,xlmr,worst5,pcm,0.9453740061384478
2,xlmr,worst5,bbj,0.9464299101747468
3,xlmr,top5,luo,0.970936764885538
3,xlmr,top5,ewe,0.9686210076441463
3,xlmr,top5,twi,0.9680210423848027
3,xlmr,top5,sna,0.9679733177680545
3,xlmr,top5,tsn,0.9672468049155054
3,xlmr,worst5,hau,0.9573327130720188
3,xlmr,worst5,pcm,0.9592433698739579
3,xlmr,worst5,bam,0.9593083366057977
3,xlmr,worst5,fon,0.9610119478693306
3,xlmr,worst5,swa,0.9619242218953953
10,xlmr,top5,twi,0.9750910391964109
10,xlmr,top5,luo,0.9744610506740488
10,xlmr,top5,ewe,0.9737204249906725
10,xlmr,top5,xho,0.9730984259364277
10,xlmr,top5,sna,0.97293502438121
10,xlmr,worst5,pcm,0.9610208145167924
10,xlmr,worst5,bam,0.9629638563694114
10,xlmr,worst5,swa,0.9665878876039898
10,xlmr,worst5,bbj,0.9677541214812602
10,xlmr,worst5,lug,0.9681089977899553
12,xlmr,top5,luo,0.9975219284190526
12,xlmr,top5,twi,0.9974998382814639
12,xlmr,top5,sna,0.997491071209391
12,xlmr,top5,xho,0.9974338541358793
12,xlmr,top5,yor,0.9974267768615168
12,xlmr,worst5,pcm,0.9965882257524619
12,xlmr,worst5,bam,0.9966130794301191
12,xlmr,worst5,kin,0.9968946124164825
12,xlmr,worst5,lug,0.9969054421962066
12,xlmr,worst5,tsn,0.996967511115308
