,DATE,PER,LOC,ORG,Mean
hau,,0.9999940395355225,,0.9999909400939941,0.9999924898147583
sna,,0.9999954104423523,0.9999887943267822,,0.9999921023845673
twi,,0.9999951124191284,0.9999867677688599,0.9999922513961792,0.9999913771947225
ibo,,,0.9999887347221375,0.9999887943267822,0.9999887645244598
bbj,,,0.9999904036521912,0.9999850392341614,0.9999877214431763
swa,,0.9999916553497314,0.9999820590019226,,0.999986857175827
xho,,0.9999889731407166,0.9999827146530151,,0.9999858438968658
ewe,,0.9999786615371704,,0.9999872446060181,0.9999829530715942
fon,,0.9999769926071167,0.9999768137931824,0.9999933838844299,0.9999823967615763
nya,,,0.9999720454216003,0.9999917149543762,0.9999818801879883
luo,,0.9999952912330627,,0.9999671578407288,0.9999812245368958
lug,,0.9999895095825195,,0.9999726414680481,0.9999810755252838
mos,,0.9999843239784241,,0.9999768733978271,0.9999805986881256
yor,,,0.9999578595161438,0.9999939203262329,0.9999758899211884
wol,,,0.9999885559082031,0.9999606013298035,0.9999745786190033
bam,,,0.9999743103981018,0.9999745488166809,0.9999744296073914
pcm,,0.9999564290046692,0.9999849796295166,,0.9999707043170929
kin,,,0.9999484419822693,0.9999909996986389,0.9999697208404541
zul,,,0.9999638199806213,,0.9999638199806213
tsn,,,0.999995231628418,0.999930739402771,0.9999629855155945
