,LOC,PER,ORG,DATE,Mean
lug,0.9999695527084843,0.9999221030251181,0.9999517514251269,0.9999334838770043,0.9999442227589334
hau,0.999967483900067,0.9999257347036569,0.99996292441503,0.9998890061500741,0.999936287292207
nya,0.9999693832910422,0.9999073773804201,0.9999548591189288,0.9999036874041725,0.9999338267986408
kin,0.999966122116969,0.9999066433480328,0.9999146922158956,0.9999039641466844,0.9999228554568955
sna,0.9999673896899555,0.9998401457190905,0.999974518136059,0.9998922161678505,0.9999185674282389
zul,0.9999106264723229,0.9998684831548942,0.9999449724999334,0.9999439514135026,0.9999170083851633
bam,0.9999101697870767,0.9999026465842866,0.9999289537943817,0.9999124119033184,0.9999135455172659
mos,0.9999300531065514,0.999877518875565,0.9999217564465924,0.9998917977697889,0.9999052815496244
luo,0.9999518464317961,0.9998321449513697,0.9998981151332094,0.9999344939608482,0.9999041501193059
xho,0.9999671941417628,0.9997384170655145,0.9999483720732134,0.999959813570748,0.9999034492128097
tsn,0.9999208195074021,0.9998563286004597,0.9999154820721347,0.9999066393154655,0.9998998173738656
ibo,0.9999272949243573,0.9998977215562906,0.9998624075029915,0.9999102419379409,0.9998994164803952
swa,0.9999321758726435,0.9998203516052043,0.9999087363658461,0.9999223259832384,0.9998958974567331
twi,0.999907252045379,0.9998569969348506,0.9999369913115288,0.9998709096787135,0.999893037492618
ewe,0.9998904332515709,0.9998477046821826,0.9998699844207559,0.9999008403572663,0.9998772406779439
wol,0.9999053983901339,0.9998133402122956,0.999939391233869,0.9998301333535564,0.9998720657974637
bbj,0.9998711337096702,0.9998434713058804,0.9998764087368959,0.9998128908565308,0.9998509761522443
yor,0.9998167614191179,0.9998211783448883,0.9998774953845575,0.9997619427266458,0.9998193444688024
pcm,0.9998378291664667,0.9997431378221082,0.9998012515353903,0.9998236214777751,0.9998014600004351
fon,0.9998752326463833,0.9997184789704788,0.9999190226347204,0.9996763697154194,0.9997972759917506
