,PER,ORG,LOC,DATE
bam,,0.9605510234832764,0.9810373783111572,
bbj,,0.9776426553726196,0.940735399723053,
ewe,0.9854904413223267,0.9788832664489746,,
fon,0.9850000143051147,0.9799615740776062,0.9707762598991394,
hau,0.9843552112579346,0.9715938568115234,,
ibo,,0.9757981300354004,0.9588847160339355,
kin,,0.9697965979576111,0.9535059332847595,
lug,0.9767394661903381,0.9747186303138733,,
luo,0.9792903065681458,0.9663325548171997,,
mos,0.9798107743263245,0.9797601699829102,,
nya,,0.9776586294174194,0.96616131067276,
pcm,0.9853302240371704,,0.9805317521095276,
sna,0.9857016205787659,,0.9730984568595886,
swa,0.9853575229644775,,0.976552426815033,
tsn,,0.9765722751617432,0.9719932079315186,
twi,0.9897493124008179,0.9865517616271973,0.9830933213233948,
wol,,0.9688206911087036,0.9638826251029968,
xho,0.9682049751281738,,0.9618450403213501,
yor,,0.9752821922302246,0.9446092247962952,
zul,,,0.9712733030319214,
