,PER,DATE,LOC,ORG,Mean
nya,0.9992464780807495,,0.9981188774108887,0.9982722997665405,0.9985458850860596
twi,0.9988477230072021,,0.9978076219558716,0.9985113143920898,0.9983888864517212
kin,0.9985997676849365,,0.9980244040489197,0.9984536170959473,0.9983592629432678
sna,0.9985430240631104,,0.9979308843612671,0.9985139966011047,0.9983293016751608
mos,0.9988458156585693,,0.9976212382316589,0.9983952045440674,0.9982874194780985
zul,0.9983261823654175,,0.9976297616958618,0.9984589219093323,0.9981382886568705
wol,0.9987953901290894,,0.997535228729248,0.9979788064956665,0.998103141784668
tsn,0.9987742304801941,,0.9970519542694092,0.9984274506568909,0.998084545135498
luo,0.9988229870796204,,0.9980690479278564,0.9971654415130615,0.9980191588401794
ibo,0.9986750483512878,,0.9971893429756165,0.9980976581573486,0.9979873498280843
xho,0.9979900121688843,,0.9974445700645447,0.9982179999351501,0.997884194056193
ewe,0.9984456896781921,,0.9969645738601685,0.9979110360145569,0.9977737665176392
lug,0.998590886592865,,0.997151255607605,0.9971073865890503,0.9976165095965067
fon,0.9983919262886047,,0.996764063835144,0.9976280331611633,0.9975946744283041
bam,0.9984591007232666,,0.997899055480957,0.9960493445396423,0.997469166914622
pcm,0.9988777041435242,,0.9970384836196899,0.995959460735321,0.9972918828328451
hau,0.9984309077262878,,0.9954025745391846,0.997234046459198,0.9970225095748901
swa,0.9983970522880554,,0.9947981238365173,0.997093915939331,0.9967630306879679
bbj,0.9979116916656494,,0.9950405955314636,0.9967666864395142,0.9965729912122091
yor,,,0.9947444796562195,0.9977177381515503,0.9962311089038849
