,PER,ORG,DATE,LOC,Mean
lug,0.9720338681493008,0.8998603685295912,0.9148424744643701,0.9297960405854672,0.9291331879321822
kin,0.8993052989086283,0.9146484567714093,0.9066926054495541,0.9363053827336749,0.9142379359658166
nya,0.9199768307405457,0.914497510907449,0.8704209418032824,0.8784628941781361,0.8958395444073532
sna,0.8939363029127856,0.8934728319931908,0.9095619859776323,0.8495775246989402,0.8866371613956372
luo,0.8941380479200104,0.8837811048025004,0.8639362860683506,0.8907462122183567,0.8831504127523045
twi,0.9032690213401157,0.8891688053820547,0.8265752394298729,0.849224642639865,0.867059427197977
tsn,0.8894743716161396,0.8881519882710912,0.8811192843230986,0.761497234484938,0.8550607196738168
xho,0.8183161172937324,0.8663990059364531,0.9219219261466289,0.8114904358704146,0.8545318713118073
zul,0.868598554399474,0.8915962596322342,0.8552412317287521,0.7943647718380851,0.8524502043996363
ibo,0.8794000273423801,0.8079534964931461,0.8769007793113945,0.8420960015569816,0.8515875761759757
swa,0.9201384439187,0.8332464835680059,0.7846725580039448,0.8459484749068442,0.8460014900993738
hau,0.8736043881766941,0.8641014391812382,0.8701538225521961,0.7654884668779517,0.84333702919702
bam,0.8682866009978943,0.7944991111897729,0.8441353272512878,0.8287150063736324,0.8339090114531469
wol,0.8471921380673881,0.8671270115368461,0.8068749432399827,0.77778146336382,0.8247438890520093
ewe,0.8511778138296665,0.8513000577502057,0.7533496237420829,0.7965980097026042,0.8131063762561399
mos,0.8568556872960373,0.8321836173487521,0.7281725870981824,0.7594054141268753,0.7941543264674618
pcm,0.8716545577251655,0.7964213099225258,0.6668995791725434,0.7923722011983414,0.7818369120046441
fon,0.807671689748428,0.7660969019053746,0.6554230148605662,0.7136221929485157,0.7357034498657211
bbj,0.8205449076963075,0.7001934879692749,0.6878407288225848,0.6164676957406974,0.7062617050572162
yor,0.7242678202219953,0.7583216630233724,0.713240803523283,0.6096124584890252,0.701360686314419
