,LOC,PER,ORG,DATE,Mean
twi,0.9610282778739929,0.9840046763420105,0.976961612701416,,0.9739981889724731
ewe,0.9550209045410156,0.9634310603141785,0.9622915983200073,,0.9602478543917338
swa,0.9630316495895386,0.9752500653266907,0.9422709345817566,,0.9601842164993286
kin,0.9367798566818237,0.9714925289154053,0.9684675931930542,,0.9589133262634277
lug,0.9591407775878906,0.952580988407135,0.9624107480049133,,0.958044171333313
nya,0.9138753414154053,0.9876419901847839,0.9639639854431152,,0.9551604390144348
luo,0.9535033106803894,0.9714492559432983,0.9397050142288208,,0.9548858602841696
pcm,0.9565876126289368,0.9822386503219604,0.9199567437171936,,0.9529276688893636
ibo,0.9065405130386353,0.9811553955078125,0.9690796136856079,,0.9522585074106852
wol,0.9003695845603943,0.977255642414093,0.9637224674224854,,0.9471158981323242
fon,0.9112521409988403,0.9609485864639282,0.9688602685928345,,0.9470203320185343
bam,0.9448401927947998,0.9789626002311707,0.9138113260269165,,0.945871373017629
hau,0.8913131952285767,0.9777922630310059,0.9636713266372681,,0.9442589282989502
tsn,0.9036059975624084,0.9677690267562866,0.9602609276771545,,0.9438786506652832
mos,0.9027705788612366,0.9647193551063538,0.96257084608078,,0.9433535933494568
sna,0.8974700570106506,0.9696268439292908,0.9444664120674133,,0.9371877710024515
zul,0.8920907974243164,0.9466310143470764,0.9637613296508789,,0.9341610471407572
bbj,0.859387993812561,0.9765065312385559,0.955858051776886,,0.930584192276001
xho,0.8802803158760071,0.9233587384223938,0.9554743766784668,,0.9197044769922892
yor,0.7808144688606262,,0.9567849040031433,,0.8687996864318848
