,LOC,PER,DATE,ORG,Mean
kin,0.9883736968040466,0.9072278738021851,0.9883049130439758,0.98629230260849,0.9863903708658194
twi,0.9827900528907776,0.9301791191101074,0.9835562109947205,0.9922756552696228,0.9853249727271673
luo,0.9840656518936157,0.9304620027542114,0.9865940809249878,0.9810115098953247,0.9830490219311452
tsn,0.9786620736122131,0.9230702519416809,0.9873256683349609,0.9780402779579163,0.9804249973747674
ibo,0.9636193513870239,0.9173993468284607,0.990369975566864,0.987622857093811,0.9795430947163599
zul,0.9722302556037903,0.9119366407394409,0.9869732856750488,0.9817849397659302,0.9792524408793511
nya,0.9788382053375244,0.9110640287399292,0.975878894329071,0.9843881130218506,0.9786208287624549
sna,0.9667560458183289,0.9215051531791687,0.9823700189590454,0.9821304678916931,0.9762102296659014
xho,0.9636428356170654,0.9153251647949219,0.9900158643722534,0.9774297475814819,0.976057760984566
ewe,0.9764083623886108,0.9257586598396301,0.9682644009590149,0.9851351976394653,0.9758019608462577
wol,0.9641534090042114,0.9156564474105835,0.9854387640953064,0.9770961403846741,0.9746193644881561
lug,0.9868318438529968,0.9115892052650452,0.969426155090332,0.9700175523757935,0.9744198927729149
swa,0.9898871183395386,0.9217545986175537,0.953364908695221,0.976935625076294,0.9725826354477349
yor,0.956088662147522,0.9147424101829529,0.9789297580718994,0.9842325448989868,0.9721648952779495
mos,0.9700843095779419,0.911344587802887,0.9577186107635498,0.9838539958000183,0.969619900379281
fon,0.9625548720359802,0.9210497736930847,0.9642270803451538,0.9786163568496704,0.9677193892283702
pcm,0.9809987545013428,0.9300916790962219,0.9424015879631042,0.980378270149231,0.9673303849115147
bam,0.9729380011558533,0.911779522895813,0.9785444736480713,0.9510528445243835,0.9666340998777254
bbj,0.9537790417671204,0.9216372966766357,0.9707879424095154,0.976110577583313,0.9661798398951533
hau,0.9437854290008545,0.9245332479476929,0.9592063426971436,0.9797435998916626,0.9603389000955216
