,ORG,LOC,PER,DATE,Mean
luo,0.9828774929046631,0.9773496389389038,0.9620001316070557,,0.979689032305032
kin,0.9804539680480957,0.9783973097801208,0.9622215032577515,,0.9790224169846624
twi,0.9881524443626404,0.969520092010498,0.9595001339912415,,0.9783830775413662
ibo,0.9807813167572021,0.9723743200302124,0.9562131762504578,,0.9761005220934749
swa,0.9761732220649719,0.9746450185775757,0.9490383863449097,,0.9747910562437028
zul,0.9765958786010742,0.9699759483337402,0.9637296199798584,,0.9730619378387928
sna,0.9753292202949524,0.9693512916564941,0.9615604281425476,,0.9720876037608832
tsn,0.9752602577209473,0.9683640599250793,0.9559453129768372,,0.9714402796234936
mos,0.9791941046714783,0.9629077911376953,0.9385957717895508,,0.9702902797143906
lug,0.9775792360305786,0.9596737027168274,0.9544646143913269,,0.9682945508975536
ewe,0.975635826587677,0.9576349258422852,0.9515241384506226,,0.9662812065798789
hau,0.9715894460678101,0.9577471017837524,0.9577562212944031,,0.9645062726922333
wol,0.9706923365592957,0.9564428925514221,0.9651307463645935,,0.9636042504571378
fon,0.97453373670578,0.9532328844070435,0.9440876245498657,,0.9634193491656333
nya,0.9744813442230225,0.9525124430656433,0.958921492099762,,0.963389657670632
xho,0.9691413044929504,0.9543658494949341,0.9511659145355225,,0.961505428655073
pcm,0.9545904397964478,0.966327428817749,0.9529462456703186,,0.9602828556671739
bam,0.9447223544120789,0.9727914333343506,0.9520574808120728,,0.9585998763795942
yor,0.9747781753540039,0.941411018371582,0.946721076965332,,0.9578280299901962
bbj,0.969821035861969,0.9444311857223511,0.9630306959152222,,0.9572644995059818
