,LOC,PER,DATE,ORG,Mean
nya,,,,0.9998750686645508,0.9998750686645508
wol,,,,0.9998444318771362,0.9998444318771362
tsn,0.999859094619751,,,0.9998136758804321,0.9998363852500916
bbj,,,,0.99982750415802,0.99982750415802
ewe,,0.9994519352912903,,0.9998607039451599,0.9998169073036739
sna,0.9998833537101746,0.9991984367370605,,,0.9998099697487695
zul,0.9997715353965759,,,,0.9997715353965759
xho,0.99980628490448,0.9994717240333557,,,0.9997704390968595
lug,,0.9994570016860962,,0.9997863173484802,0.9997510335275105
yor,0.9996393322944641,,,0.9998413920402527,0.9997403621673584
mos,,0.9992698431015015,,0.9997663497924805,0.9997131526470184
luo,,0.9994993805885315,,0.9997113943099976,0.9996886785541262
ibo,0.9997690320014954,,,0.9995498061180115,0.9996594190597534
kin,,,,0.9995984435081482,0.9995984435081482
pcm,0.9994876384735107,0.9994280934333801,,,0.9994812586477825
swa,,0.9994791150093079,,,0.9994791150093079
fon,,0.9993594288825989,,,0.9993594288825989
twi,,0.9983388781547546,,,0.9983388781547546
bam,,,,0.9971949458122253,0.9971949458122253
hau,,0.9976133704185486,,0.9386483430862427,0.9449660245861325
