,ORG,PER,LOC,DATE
bam,0.9673904776573181,0.9709473848342896,0.9639881253242493,0.9711461067199707
bbj,0.9765750169754028,0.977478563785553,0.9340221881866455,0.9630008935928345
ewe,0.9851078987121582,0.9850860238075256,0.972796618938446,0.9626116752624512
fon,0.9810077548027039,0.9795777797698975,0.9482696652412415,0.9624056816101074
hau,0.9774954319000244,0.9812967777252197,0.9453674554824829,0.9455746412277222
ibo,0.986950159072876,0.9792492985725403,0.9594649076461792,0.9804632663726807
kin,0.9886398911476135,0.9800869822502136,0.9789148569107056,0.9687544107437134
lug,0.9713113307952881,0.9944930672645569,0.9796425700187683,0.9661095142364502
luo,0.9809399843215942,0.9800246357917786,0.9726412296295166,0.9756352305412292
mos,0.9805245995521545,0.9809059500694275,0.9555902481079102,0.9548590779304504
nya,0.9875805974006653,0.9847807884216309,0.9705366492271423,0.9676490426063538
pcm,0.9748391509056091,0.9885163307189941,0.9711239337921143,0.9326245188713074
sna,0.9860685467720032,0.985954761505127,0.9639314413070679,0.9709148406982422
swa,0.9693241119384766,0.9859935641288757,0.9753310680389404,0.9324151873588562
tsn,0.9789949059486389,0.9880433678627014,0.9695529937744141,0.9766954779624939
twi,0.988161563873291,0.9829326272010803,0.9752232432365417,0.975110650062561
wol,0.9779508113861084,0.9758525490760803,0.961945652961731,0.9729946255683899
xho,0.975138247013092,0.9772449135780334,0.9595028758049011,0.9687454700469971
yor,0.9815332293510437,0.9723338484764099,0.9449512362480164,0.9695202708244324
zul,0.9834157824516296,0.9821254014968872,0.9671382308006287,0.9680562019348145
