,ORG,PER,LOC,DATE
bam,0.9498069286346436,0.9696993231773376,0.9643504619598389,0.9653909802436829
bbj,0.9721843004226685,0.9756243228912354,0.9310001134872437,0.955241858959198
ewe,0.9847620725631714,0.9848823547363281,0.9720368385314941,0.9566857814788818
fon,0.977770209312439,0.9784245491027832,0.9476653337478638,0.9543581604957581
hau,0.9754669070243835,0.9797658324241638,0.9495077729225159,0.9358158707618713
ibo,0.9850614070892334,0.977465808391571,0.9585657119750977,0.9720606207847595
kin,0.9875598549842834,0.9787787199020386,0.9799293875694275,0.962851345539093
lug,0.9709711074829102,0.9940158724784851,0.9809854626655579,0.9652343988418579
luo,0.9806190729141235,0.9786038398742676,0.9732550978660583,0.9701024293899536
mos,0.9794502854347229,0.9796989560127258,0.9542441368103027,0.9465424418449402
nya,0.9854497313499451,0.983673095703125,0.9717245697975159,0.9612686634063721
pcm,0.9765444993972778,0.9872788786888123,0.9737840294837952,0.928653359413147
sna,0.9859035015106201,0.984225869178772,0.9636961221694946,0.9646777510643005
swa,0.9721097946166992,0.9847337603569031,0.9791799783706665,0.9277095794677734
tsn,0.9788985848426819,0.9862967729568481,0.9737894535064697,0.9719211459159851
twi,0.9871412515640259,0.9813188314437866,0.9743941426277161,0.970709502696991
wol,0.9769313335418701,0.97264164686203,0.9615196585655212,0.9671929478645325
xho,0.9750002026557922,0.97549968957901,0.9590377807617188,0.9602824449539185
yor,0.9817646741867065,0.9727180004119873,0.9454662203788757,0.965681791305542
zul,0.9831987023353577,0.9801443219184875,0.9673274159431458,0.9607904553413391
