,ORG,PER,LOC,DATE
bam,0.8885116577148438,0.90607088804245,0.7741477489471436,0.8580887913703918
bbj,0.9155636429786682,0.9013590216636658,0.7253015041351318,0.802000105381012
ewe,0.9483857154846191,0.8978079557418823,0.8369078636169434,0.857033371925354
fon,0.9323984384536743,0.9050500988960266,0.7001945972442627,0.8101035952568054
hau,0.8902451992034912,0.9115526676177979,0.7284628748893738,0.8707531690597534
ibo,0.95673006772995,0.9112756252288818,0.8375168442726135,0.930724024772644
kin,0.959170937538147,0.9132475256919861,0.8939157128334045,0.9302071332931519
lug,0.8650804162025452,0.9791887998580933,0.903022825717926,0.9004836082458496
luo,0.9417852163314819,0.9099979996681213,0.8617196083068848,0.9011821746826172
mos,0.9401649236679077,0.9221727848052979,0.790010929107666,0.7557846903800964
nya,0.947964072227478,0.8884419202804565,0.8291442394256592,0.8956776261329651
pcm,0.9029618501663208,0.9251796007156372,0.8290114402770996,0.7601463794708252
sna,0.9368991851806641,0.9106853604316711,0.8337572813034058,0.9016556739807129
swa,0.9048283696174622,0.9323013424873352,0.8737694025039673,0.7814167141914368
tsn,0.9329341053962708,0.9230400323867798,0.8305174708366394,0.9092699885368347
twi,0.9522371888160706,0.9176916480064392,0.8506341576576233,0.885185956954956
wol,0.9378290772438049,0.9174055457115173,0.7980895638465881,0.9299595952033997
xho,0.9310394525527954,0.9016069173812866,0.7864259481430054,0.9239009022712708
yor,0.9133687615394592,0.8671920299530029,0.7243857383728027,0.8730103373527527
zul,0.9535178542137146,0.9071258306503296,0.821541428565979,0.9223321080207825
