,DATE,ORG,LOC,PER,Mean
kin,0.9430921673774719,0.938087522983551,0.8577971458435059,0.7189716100692749,0.9055299453246288
lug,0.951905369758606,0.9109182953834534,0.8811543583869934,0.6671842932701111,0.905141070103034
luo,0.9182360768318176,0.9099206924438477,0.895848274230957,0.73149573802948,0.9012129910481281
twi,0.8946477770805359,0.9340330958366394,0.8716000914573669,0.744830310344696,0.8941219876974057
zul,0.9215468168258667,0.9222118258476257,0.848074197769165,0.7417978048324585,0.8912976208405617
ibo,0.9401538372039795,0.9223810434341431,0.8261953592300415,0.7509886622428894,0.890656692095292
sna,0.9517577290534973,0.9060611724853516,0.8194154500961304,0.7363230586051941,0.8864080508550009
tsn,0.9368152618408203,0.8902738690376282,0.8402561545372009,0.7385253310203552,0.8833231811340039
nya,0.8921297788619995,0.9223549365997314,0.8189257979393005,0.7599565386772156,0.8732709288597107
xho,0.8942068219184875,0.9091838598251343,0.7675243616104126,0.7358431220054626,0.8523128903829135
swa,0.8581856489181519,0.8461394906044006,0.8628912568092346,0.7232508063316345,0.8506431067601229
hau,0.8663696646690369,0.9094310402870178,0.7844445109367371,0.7376145124435425,0.84896120429039
fon,0.8343982696533203,0.9103144407272339,0.8090301752090454,0.7279853224754333,0.846506770604696
bam,0.8821009993553162,0.8322222232818604,0.8368930220603943,0.7235192656517029,0.8455251783896716
wol,0.9194142818450928,0.8561850786209106,0.764381468296051,0.744153618812561,0.8427177125062698
mos,0.7825770974159241,0.8918590545654297,0.8117457628250122,0.745711088180542,0.8255343735218048
ewe,0.6936235427856445,0.8953040242195129,0.8335731625556946,0.7288567423820496,0.804475493155993
yor,0.8309006690979004,0.8770470023155212,0.6381937861442566,0.6758267283439636,0.7779617515894083
bbj,0.7894636392593384,0.8739461302757263,0.6731615662574768,0.7477361559867859,0.7776601520868448
pcm,0.6783807277679443,0.8052006959915161,0.8308512568473816,0.7022498846054077,0.7688149572947086
