,DATE,ORG,LOC,PER,Mean
luo,0.8439003825187683,0.8242536783218384,0.8080443143844604,0.5555412769317627,0.8150202975823329
kin,0.8809373378753662,0.858497679233551,0.7350754141807556,0.52086341381073,0.8131455259445386
lug,0.7624509930610657,0.8171760439872742,0.8650317192077637,0.47540292143821716,0.8018292009066312
twi,0.7659135460853577,0.8607156872749329,0.7722940444946289,0.580859363079071,0.7912264107129513
zul,0.8591295480728149,0.8246452808380127,0.7102627754211426,0.5710553526878357,0.7892834123892661
tsn,0.8739997148513794,0.8070521950721741,0.6992660164833069,0.5709571242332458,0.7848823017034775
ibo,0.8887233734130859,0.8387398719787598,0.6484205722808838,0.5984048247337341,0.7845167937951211
sna,0.8968870043754578,0.826777458190918,0.6230452060699463,0.5658172965049744,0.7739127385310638
nya,0.8476532697677612,0.8503180742263794,0.6394744515419006,0.5895947813987732,0.7718580670845814
swa,0.7447707653045654,0.7245228290557861,0.8108897805213928,0.5323271155357361,0.7513021245980874
hau,0.8592162132263184,0.8192476630210876,0.5825821757316589,0.5622326731681824,0.7463185810125791
wol,0.851818859577179,0.8193696737289429,0.5645599961280823,0.5765705704689026,0.7387618582982284
xho,0.8760122656822205,0.7974907159805298,0.5564718246459961,0.5932597517967224,0.7375531976039593
fon,0.7245730757713318,0.7818694114685059,0.6405945420265198,0.5541324019432068,0.7094656786857507
bam,0.7840238213539124,0.6491507291793823,0.693764865398407,0.5489000678062439,0.7028228923296317
ewe,0.5330199599266052,0.7874026298522949,0.727246105670929,0.5521844029426575,0.677541930706073
mos,0.6285609006881714,0.7719539999961853,0.6381859183311462,0.5900372862815857,0.676123491464517
pcm,0.4753308892250061,0.732011079788208,0.746712327003479,0.5392494797706604,0.647039818458068
yor,0.6923771500587463,0.7206778526306152,0.4640600085258484,0.45826566219329834,0.6192650290635916
bbj,0.6312531232833862,0.7050976157188416,0.43105369806289673,0.5772327780723572,0.5886770418057075
