model,config,layer,layer_mean_cosine_over_languages
mbert,use0_use1_con2_max250_bat32,3,0.8332821284354347
mbert,use0_use1_con2_max250_bat32,4,0.8639815948852808
mbert,use0_use1_con2_max250_bat32,5,0.8986979328564845
mbert,use0_use1_con2_max250_bat32,6,0.9212401859588439
mbert,use0_use1_con2_max250_bat32,7,0.884883484115383
mbert,use0_use1_con2_max250_bat32,8,0.8618164300128843
mbert,use0_use1_con2_max250_bat32,9,0.8909130970973245
mbert,use0_use1_con2_max250_bat32,10,0.9085197620270776
mbert,use0_use1_con2_max250_bat32,11,0.9165837940427135
mbert,use0_use1_con2_max250_bat32,12,0.6802435104402373
mbert,use0_use1_con2_max250_bat32,ALL,0.841325239467814
mbert,use0_use1_con2_max250_bat64,1,0.707554515098956
mbert,use0_use1_con2_max250_bat64,2,0.7334775514563399
mbert,use0_use1_con2_max250_bat64,3,0.8314939067904952
mbert,use0_use1_con2_max250_bat64,4,0.8638336949153083
mbert,use0_use1_con2_max250_bat64,5,0.893427381508034
mbert,use0_use1_con2_max250_bat64,6,0.894631836525314
mbert,use0_use1_con2_max250_bat64,7,0.8458736726887814
mbert,use0_use1_con2_max250_bat64,8,0.8205030963809422
mbert,use0_use1_con2_max250_bat64,9,0.8673058582692017
mbert,use0_use1_con2_max250_bat64,10,0.892615532994497
mbert,use0_use1_con2_max250_bat64,11,0.9056366757553453
mbert,use0_use1_con2_max250_bat64,12,0.636307741646658
mbert,use0_use1_con2_max250_bat64,ALL,0.8243884553358226
mbert,use0_use1_con2_max500_bat32,1,0.7244103140455714
mbert,use0_use1_con2_max500_bat32,2,0.7551944142284486
mbert,use0_use1_con2_max500_bat32,3,0.847131376858516
mbert,use0_use1_con2_max500_bat32,4,0.8761477227967621
mbert,use0_use1_con2_max500_bat32,5,0.9081264034845205
mbert,use0_use1_con2_max500_bat32,6,0.9284001506219941
mbert,use0_use1_con2_max500_bat32,7,0.8956865849178353
mbert,use0_use1_con2_max500_bat32,8,0.8766131960897348
mbert,use0_use1_con2_max500_bat32,9,0.9114622644271997
mbert,use0_use1_con2_max500_bat32,10,0.9280831253932155
mbert,use0_use1_con2_max500_bat32,11,0.9336012833439868
mbert,use0_use1_con2_max500_bat32,12,0.7408717816211909
mbert,use0_use1_con2_max500_bat32,ALL,0.8604773848190813
mbert,use0_use1_con2_max500_bat64,1,0.725196956250027
mbert,use0_use1_con2_max500_bat64,2,0.7552834724766619
mbert,use0_use1_con2_max500_bat64,3,0.8470540542266578
mbert,use0_use1_con2_max500_bat64,4,0.8751727662481918
mbert,use0_use1_con2_max500_bat64,5,0.9068701629648401
mbert,use0_use1_con2_max500_bat64,6,0.9278912817264067
mbert,use0_use1_con2_max500_bat64,7,0.8943627745252405
mbert,use0_use1_con2_max500_bat64,8,0.8765120802377002
mbert,use0_use1_con2_max500_bat64,9,0.9096851193624387
mbert,use0_use1_con2_max500_bat64,10,0.9190442829191324
mbert,use0_use1_con2_max500_bat64,11,0.9259980926580245
mbert,use0_use1_con2_max500_bat64,12,0.689239133636167
mbert,use0_use1_con2_max500_bat64,ALL,0.8543591814359575
mbert,use0_use1_con4_max250_bat32,1,0.6904534763231395
mbert,use0_use1_con4_max250_bat32,2,0.7191166499880823
mbert,use0_use1_con4_max250_bat32,3,0.8231464159840615
mbert,use0_use1_con4_max250_bat32,4,0.8539093319177995
mbert,use0_use1_con4_max250_bat32,5,0.8907017608424521
mbert,use0_use1_con4_max250_bat32,6,0.9151369958309481
mbert,use0_use1_con4_max250_bat32,7,0.871476506825279
mbert,use0_use1_con4_max250_bat32,8,0.845390550856294
mbert,use0_use1_con4_max250_bat32,9,0.8795697025462583
mbert,use0_use1_con4_max250_bat32,10,0.8965337192590322
mbert,use0_use1_con4_max250_bat32,11,0.9097558137839137
mbert,use0_use1_con4_max250_bat32,12,0.6682483127625449
mbert,use0_use1_con4_max250_bat32,ALL,0.8302866030766505
mbert,use0_use1_con4_max250_bat64,1,0.6962759971042447
mbert,use0_use1_con4_max250_bat64,2,0.720904199045982
mbert,use0_use1_con4_max250_bat64,3,0.8221868727947224
mbert,use0_use1_con4_max250_bat64,4,0.8542397479979279
mbert,use0_use1_con4_max250_bat64,5,0.885131586499129
mbert,use0_use1_con4_max250_bat64,6,0.888746511333607
mbert,use0_use1_con4_max250_bat64,7,0.8344383130921621
mbert,use0_use1_con4_max250_bat64,8,0.807626008176191
mbert,use0_use1_con4_max250_bat64,9,0.8609787337308774
mbert,use0_use1_con4_max250_bat64,10,0.8837864919218209
mbert,use0_use1_con4_max250_bat64,11,0.8994309554203032
mbert,use0_use1_con4_max250_bat64,12,0.6261555811310882
mbert,use0_use1_con4_max250_bat64,ALL,0.8149917498540047
mbert,use0_use1_con4_max500_bat32,1,0.7139976906582342
mbert,use0_use1_con4_max500_bat32,2,0.7447556653920892
mbert,use0_use1_con4_max500_bat32,3,0.8397475976081855
mbert,use0_use1_con4_max500_bat32,4,0.8678979774981406
mbert,use0_use1_con4_max500_bat32,5,0.9009229841423905
mbert,use0_use1_con4_max500_bat32,6,0.922593469756374
mbert,use0_use1_con4_max500_bat32,7,0.8834281713794624
mbert,use0_use1_con4_max500_bat32,8,0.8612961781269426
mbert,use0_use1_con4_max500_bat32,9,0.9017069812430678
mbert,use0_use1_con4_max500_bat32,10,0.9181283583214734
mbert,use0_use1_con4_max500_bat32,11,0.9281249527938368
mbert,use0_use1_con4_max500_bat32,12,0.7285488455470448
mbert,use0_use1_con4_max500_bat32,ALL,0.8509290727056035
mbert,use0_use1_con4_max500_bat64,1,0.7146968632293371
mbert,use0_use1_con4_max500_bat64,2,0.7444761629827533
mbert,use0_use1_con4_max500_bat64,3,0.8391122941216592
mbert,use0_use1_con4_max500_bat64,4,0.8664769419496215
mbert,use0_use1_con4_max500_bat64,5,0.899843676910922
mbert,use0_use1_con4_max500_bat64,6,0.9222122151189158
mbert,use0_use1_con4_max500_bat64,7,0.8815465644792837
mbert,use0_use1_con4_max500_bat64,8,0.860513583746917
mbert,use0_use1_con4_max500_bat64,9,0.8996863090956237
mbert,use0_use1_con4_max500_bat64,10,0.9079477911668279
mbert,use0_use1_con4_max500_bat64,11,0.9202707377429314
mbert,use0_use1_con4_max500_bat64,12,0.6763476050766838
mbert,use0_use1_con4_max500_bat64,ALL,0.844427562135123
mbert,use1_use0_con0_max250_bat32,1,0.9985533928372525
mbert,use1_use0_con0_max250_bat32,2,0.9997588863247785
mbert,use1_use0_con0_max250_bat32,3,0.9999475863101337
mbert,use1_use0_con0_max250_bat32,4,0.999872180178407
mbert,use1_use0_con0_max250_bat32,5,0.9933298541325037
mbert,use1_use0_con0_max250_bat32,6,0.9848243850354791
mbert,use1_use0_con0_max250_bat32,7,0.9778698015764192
mbert,use1_use0_con0_max250_bat32,8,0.96743447301305
mbert,use1_use0_con0_max250_bat32,9,0.9706125945613804
mbert,use1_use0_con0_max250_bat32,10,0.9710329066010164
mbert,use1_use0_con0_max250_bat32,11,0.9725841726555432
mbert,use1_use0_con0_max250_bat32,12,0.9317818116364117
mbert,use1_use0_con0_max250_bat32,ALL,0.9806335037385313
mbert,use1_use0_con0_max250_bat64,1,0.9985218255119148
mbert,use1_use0_con0_max250_bat64,2,0.9997537737555762
mbert,use1_use0_con0_max250_bat64,3,0.9999441374031285
mbert,use1_use0_con0_max250_bat64,4,0.9998718268624703
mbert,use1_use0_con0_max250_bat64,5,0.9932281122540789
mbert,use1_use0_con0_max250_bat64,6,0.9824186806869664
mbert,use1_use0_con0_max250_bat64,7,0.9727965203653441
mbert,use1_use0_con0_max250_bat64,8,0.9587304578200305
mbert,use1_use0_con0_max250_bat64,9,0.9617192940718198
mbert,use1_use0_con0_max250_bat64,10,0.9632363144724845
mbert,use1_use0_con0_max250_bat64,11,0.9647759369750742
mbert,use1_use0_con0_max250_bat64,12,0.8794667853408722
mbert,use1_use0_con0_max250_bat64,ALL,0.9728719721266468
mbert,use1_use0_con0_max500_bat32,1,0.9985919601373908
mbert,use1_use0_con0_max500_bat32,2,0.9997727126366585
mbert,use1_use0_con0_max500_bat32,3,0.9999508134110231
mbert,use1_use0_con0_max500_bat32,4,0.9998845417045654
mbert,use1_use0_con0_max500_bat32,5,0.9943843780353436
mbert,use1_use0_con0_max500_bat32,6,0.9870738574529059
mbert,use1_use0_con0_max500_bat32,7,0.9811274756962522
mbert,use1_use0_con0_max500_bat32,8,0.9721133769483968
mbert,use1_use0_con0_max500_bat32,9,0.9756067336288181
mbert,use1_use0_con0_max500_bat32,10,0.9763596510967899
mbert,use1_use0_con0_max500_bat32,11,0.9782195427934142
mbert,use1_use0_con0_max500_bat32,12,0.944693084710047
mbert,use1_use0_con0_max500_bat32,ALL,0.9839815106876338
mbert,use1_use0_con0_max500_bat64,1,0.998607217640954
mbert,use1_use0_con0_max500_bat64,2,0.999777368831152
mbert,use1_use0_con0_max500_bat64,3,0.9999495134940884
mbert,use1_use0_con0_max500_bat64,4,0.9998857075300072
mbert,use1_use0_con0_max500_bat64,5,0.9944419946667991
mbert,use1_use0_con0_max500_bat64,6,0.98720528958542
mbert,use1_use0_con0_max500_bat64,7,0.9811219671786169
mbert,use1_use0_con0_max500_bat64,8,0.9724266743853773
mbert,use1_use0_con0_max500_bat64,9,0.9749161318209152
mbert,use1_use0_con0_max500_bat64,10,0.9752611947716414
mbert,use1_use0_con0_max500_bat64,11,0.977053060076001
mbert,use1_use0_con0_max500_bat64,12,0.9036415489310512
mbert,use1_use0_con0_max500_bat64,ALL,0.9803573057426685
mbert,use1_use0_con2_max250_bat32,1,0.9985533928372525
mbert,use1_use0_con2_max250_bat32,2,0.9997588863247785
mbert,use1_use0_con2_max250_bat32,3,0.9999475863101337
mbert,use1_use0_con2_max250_bat32,4,0.999872180178407
mbert,use1_use0_con2_max250_bat32,5,0.9933298541325037
mbert,use1_use0_con2_max250_bat32,6,0.9848243850354791
mbert,use1_use0_con2_max250_bat32,7,0.9778698015764192
mbert,use1_use0_con2_max250_bat32,8,0.96743447301305
mbert,use1_use0_con2_max250_bat32,9,0.9706125945613804
mbert,use1_use0_con2_max250_bat32,10,0.9710329066010164
mbert,use1_use0_con2_max250_bat32,11,0.9725841726555432
mbert,use1_use0_con2_max250_bat32,12,0.9317818116364117
mbert,use1_use0_con2_max250_bat32,ALL,0.9806335037385313
mbert,use1_use0_con2_max250_bat64,1,0.9985218255119148
mbert,use1_use0_con2_max250_bat64,2,0.9997537737555762
mbert,use1_use0_con2_max250_bat64,3,0.9999441374031285
mbert,use1_use0_con2_max250_bat64,4,0.9998718268624703
mbert,use1_use0_con2_max250_bat64,5,0.9932281122540789
mbert,use1_use0_con2_max250_bat64,6,0.9824186806869664
mbert,use1_use0_con2_max250_bat64,7,0.9727965203653441
mbert,use1_use0_con2_max250_bat64,8,0.9587304578200305
mbert,use1_use0_con2_max250_bat64,9,0.9617192940718198
mbert,use1_use0_con2_max250_bat64,10,0.9632363144724845
mbert,use1_use0_con2_max250_bat64,11,0.9647759369750742
mbert,use1_use0_con2_max250_bat64,12,0.8794667853408722
mbert,use1_use0_con2_max250_bat64,ALL,0.9728719721266468
mbert,use1_use0_con2_max500_bat32,1,0.9985919601373908
mbert,use1_use0_con2_max500_bat32,2,0.9997727126366585
mbert,use1_use0_con2_max500_bat32,3,0.9999508134110231
mbert,use1_use0_con2_max500_bat32,4,0.9998845417045654
mbert,use1_use0_con2_max500_bat32,5,0.9943843780353436
mbert,use1_use0_con2_max500_bat32,6,0.9870738574529059
mbert,use1_use0_con2_max500_bat32,7,0.9811274756962522
mbert,use1_use0_con2_max500_bat32,8,0.9721133769483968
mbert,use1_use0_con2_max500_bat32,9,0.9756067336288181
mbert,use1_use0_con2_max500_bat32,10,0.9763596510967899
mbert,use1_use0_con2_max500_bat32,11,0.9782195427934142
mbert,use1_use0_con2_max500_bat32,12,0.944693084710047
mbert,use1_use0_con2_max500_bat32,ALL,0.9839815106876338
mbert,use1_use0_con2_max500_bat64,1,0.998607217640954
mbert,use1_use0_con2_max500_bat64,2,0.999777368831152
mbert,use1_use0_con2_max500_bat64,3,0.9999495134940884
mbert,use1_use0_con2_max500_bat64,4,0.9998857075300072
mbert,use1_use0_con2_max500_bat64,5,0.9944419946667991
mbert,use1_use0_con2_max500_bat64,6,0.98720528958542
mbert,use1_use0_con2_max500_bat64,7,0.9811219671786169
mbert,use1_use0_con2_max500_bat64,8,0.9724266743853773
mbert,use1_use0_con2_max500_bat64,9,0.9749161318209152
mbert,use1_use0_con2_max500_bat64,10,0.9752611947716414
mbert,use1_use0_con2_max500_bat64,11,0.977053060076001
mbert,use1_use0_con2_max500_bat64,12,0.9036415489310512
mbert,use1_use0_con2_max500_bat64,ALL,0.9803573057426685
mbert,use1_use0_con4_max250_bat32,1,0.9985533928372525
mbert,use1_use0_con4_max250_bat32,2,0.9997588863247785
mbert,use1_use0_con4_max250_bat32,3,0.9999475863101337
mbert,use1_use0_con4_max250_bat32,4,0.999872180178407
mbert,use1_use0_con4_max250_bat32,5,0.9933298541325037
mbert,use1_use0_con4_max250_bat32,6,0.9848243850354791
mbert,use1_use0_con4_max250_bat32,7,0.9778698015764192
mbert,use1_use0_con4_max250_bat32,8,0.96743447301305
mbert,use1_use0_con4_max250_bat32,9,0.9706125945613804
mbert,use1_use0_con4_max250_bat32,10,0.9710329066010164
mbert,use1_use0_con4_max250_bat32,11,0.9725841726555432
mbert,use1_use0_con4_max250_bat32,12,0.9317818116364117
mbert,use1_use0_con4_max250_bat32,ALL,0.9806335037385313
mbert,use1_use0_con4_max250_bat64,1,0.9985218255119148
mbert,use1_use0_con4_max250_bat64,2,0.9997537737555762
mbert,use1_use0_con4_max250_bat64,3,0.9999441374031285
mbert,use1_use0_con4_max250_bat64,4,0.9998718268624703
mbert,use1_use0_con4_max250_bat64,5,0.9932281122540789
mbert,use1_use0_con4_max250_bat64,6,0.9824186806869664
mbert,use1_use0_con4_max250_bat64,7,0.9727965203653441
mbert,use1_use0_con4_max250_bat64,8,0.9587304578200305
mbert,use1_use0_con4_max250_bat64,9,0.9617192940718198
mbert,use1_use0_con4_max250_bat64,10,0.9632363144724845
mbert,use1_use0_con4_max250_bat64,11,0.9647759369750742
mbert,use1_use0_con4_max250_bat64,12,0.8794667853408722
mbert,use1_use0_con4_max250_bat64,ALL,0.9728719721266468
mbert,use1_use0_con4_max500_bat32,1,0.9985919601373908
mbert,use1_use0_con4_max500_bat32,2,0.9997727126366585
mbert,use1_use0_con4_max500_bat32,3,0.9999508134110231
mbert,use1_use0_con4_max500_bat32,4,0.9998845417045654
mbert,use1_use0_con4_max500_bat32,5,0.9943843780353436
mbert,use1_use0_con4_max500_bat32,6,0.9870738574529059
mbert,use1_use0_con4_max500_bat32,7,0.9811274756962522
