,DATE,ORG,LOC,PER,Mean
twi,0.9781152606010437,0.9891241192817688,0.9703996181488037,0.9814606308937073,0.9797749072313309
kin,0.9855522513389587,0.9837825298309326,0.9691517353057861,0.9747694730758667,0.978313997387886
tsn,0.9810388088226318,0.981635570526123,0.95649653673172,0.9792036414146423,0.9745936393737793
luo,0.9780422449111938,0.9779976010322571,0.9672004580497742,0.9711198210716248,0.9735900312662125
zul,0.9754530191421509,0.9869884848594666,0.9547668695449829,0.9754012227058411,0.9731523990631104
ibo,0.9893219470977783,0.9807615876197815,0.9326044917106628,0.9806360602378845,0.9708310216665268
lug,0.9639368057250977,0.9684867858886719,0.9709572792053223,0.9769026637077332,0.9700708836317062
sna,0.9835968017578125,0.976933479309082,0.9476919770240784,0.9688423871994019,0.9692661613225937
ewe,0.9573409557342529,0.9847711324691772,0.9589770436286926,0.9746130108833313,0.9689255356788635
nya,0.9717922806739807,0.9801697134971619,0.9373077154159546,0.9816589951515198,0.9677321761846542
xho,0.9720831513404846,0.9763020277023315,0.9426615834236145,0.9702314138412476,0.9653195440769196
fon,0.9601417183876038,0.9820111989974976,0.9378159046173096,0.9794906973838806,0.9648648798465729
wol,0.9747484922409058,0.9774628281593323,0.924885630607605,0.9819666743278503,0.9647659063339233
mos,0.9516531825065613,0.9829668402671814,0.943134069442749,0.9811298251152039,0.9647209793329239
yor,0.9710966348648071,0.9739758968353271,0.9299531579017639,0.9718132615089417,0.96170973777771
bbj,0.9622879028320312,0.9819708466529846,0.9227054715156555,0.9795559644699097,0.9616300463676453
bam,0.9677363634109497,0.9518225789070129,0.9460306763648987,0.9759856462478638,0.9603938162326813
hau,0.9377384185791016,0.9754073023796082,0.9319089651107788,0.9753990769386292,0.9551134407520294
swa,0.9061025381088257,0.9478261470794678,0.9596009254455566,0.9696676731109619,0.945799320936203
pcm,0.8989188075065613,0.943498969078064,0.9585721492767334,0.9778403043746948,0.9447075575590134
