,DATE,ORG,LOC,PER,Mean
twi,,0.9845757484436035,0.9652419090270996,0.9847163558006287,0.9781780044237772
mos,,0.9771416187286377,0.9641065001487732,0.9804820418357849,0.9739100535710653
nya,,0.9719681143760681,0.9628872275352478,0.9848134517669678,0.9732229312260946
sna,,0.9768406748771667,0.9648646116256714,0.9740146398544312,0.9719066421190897
fon,,0.9794737100601196,0.9570742845535278,0.9778135418891907,0.971453845500946
ibo,,0.9782775640487671,0.9514676332473755,0.9809238314628601,0.9702230095863342
tsn,,0.9747735857963562,0.9535143375396729,0.9791960716247559,0.969161331653595
wol,,0.9709538817405701,0.9526852369308472,0.9825837016105652,0.9687409400939941
zul,,0.979933500289917,0.94976806640625,0.9764628410339355,0.9687214692433676
bam,,0.954296350479126,0.9705983400344849,0.9801111221313477,0.9683352708816528
kin,,0.9791046977043152,0.9492548108100891,0.9763331413269043,0.9682308832804362
ewe,,0.9748005270957947,0.954930305480957,0.9714196920394897,0.9670501748720804
lug,,0.9649604558944702,0.9557168483734131,0.9784652590751648,0.9663808544476827
bbj,,0.9737035632133484,0.9454251527786255,0.9778546094894409,0.9656611084938049
luo,,0.9544751048088074,0.9627287983894348,0.9742778539657593,0.9638272523880005
xho,,0.9718883037567139,0.9547105431556702,0.962090790271759,0.9628965457280477
hau,,0.9701229333877563,0.9312251806259155,0.9734806418418884,0.9582762519518534
yor,,0.971267819404602,0.9254942536354065,0.9741166830062866,0.956959585348765
pcm,,0.9438087344169617,0.9479267001152039,0.9785293936729431,0.9567549427350363
swa,,0.9458020925521851,0.9298666715621948,0.972393810749054,0.9493541916211446
