,DATE,PER,LOC,ORG,Mean
twi,0.9813207387924194,0.9857209920883179,0.9768097996711731,0.9917864203453064,0.9839094877243042
kin,0.9882068634033203,0.9794362783432007,0.9727236032485962,0.9866902828216553,0.9817642569541931
luo,0.9806436896324158,0.9784674644470215,0.9737381935119629,0.982754111289978,0.9789008647203445
tsn,0.9832086563110352,0.9817008972167969,0.9633573293685913,0.9838149547576904,0.9780204594135284
zul,0.9807778000831604,0.9779942631721497,0.9593530893325806,0.9885804057121277,0.9766763895750046
ewe,0.9632959365844727,0.9795422554016113,0.9656251072883606,0.9882320761680603,0.9741738438606262
lug,0.9669643044471741,0.9804608225822449,0.9776374697685242,0.9712566137313843,0.9740798026323318
ibo,0.9911023378372192,0.9846505522727966,0.9382504224777222,0.9821879267692566,0.9740478098392487
nya,0.974520742893219,0.9861211776733398,0.9496714472770691,0.9832922220230103,0.9734013974666595
sna,0.9849383234977722,0.9734688997268677,0.9483040571212769,0.9788026809692383,0.9713784903287888
wol,0.9788548350334167,0.9863992929458618,0.9341490864753723,0.9843141436576843,0.9709293395280838
mos,0.9567670822143555,0.9845160245895386,0.9498876333236694,0.9869348406791687,0.969526395201683
xho,0.9744949340820312,0.9735234379768372,0.9442322850227356,0.9797524213790894,0.9680007696151733
fon,0.9614230394363403,0.9811767935752869,0.9430418610572815,0.9860178232192993,0.967914879322052
bam,0.9720316529273987,0.980228066444397,0.955381453037262,0.9591739177703857,0.9667037725448608
yor,0.9741987586021423,0.978436291217804,0.9338740110397339,0.9756128787994385,0.9655304849147797
bbj,0.9647135734558105,0.9811862111091614,0.929521381855011,0.9851604104042053,0.9651453942060471
hau,0.9445387721061707,0.9816504716873169,0.9452671408653259,0.9790937304496765,0.9626375287771225
swa,0.9214764833450317,0.9775621294975281,0.9768766760826111,0.9613775610923767,0.9593232125043869
pcm,0.9145767092704773,0.9817579984664917,0.967184841632843,0.9554264545440674,0.9547365009784698
