,DATE,LOC,PER,ORG,Mean
lug,0.9999924302101135,0.9999925494194031,0.999998152256012,0.9999951720237732,0.9999945759773254
kin,0.9999904632568359,0.9999961853027344,0.9999966025352478,0.9999939203262329,0.9999942928552628
sna,0.9999871850013733,0.9999967217445374,0.999996542930603,0.9999953508377075,0.9999939501285553
nya,0.9999871253967285,0.9999940395355225,0.9999952912330627,0.9999942779541016,0.9999926835298538
xho,0.9999907612800598,0.9999918341636658,0.9999915361404419,0.9999908804893494,0.9999912530183792
luo,0.9999892115592957,0.9999942779541016,0.9999932646751404,0.9999881982803345,0.999991238117218
zul,0.9999920129776001,0.9999870657920837,0.9999914765357971,0.9999932646751404,0.9999909549951553
ibo,0.9999935626983643,0.9999908804893494,0.9999948143959045,0.9999803900718689,0.9999899119138718
tsn,0.9999898076057434,0.9999850392341614,0.9999938011169434,0.9999908208847046,0.9999898672103882
mos,0.9999827742576599,0.9999918341636658,0.9999949932098389,0.9999889731407166,0.9999896436929703
wol,0.9999900460243225,0.9999851584434509,0.9999916553497314,0.9999867677688599,0.9999884068965912
ewe,0.9999858736991882,0.999991238117218,0.9999880790710449,0.9999839663505554,0.9999872893095016
pcm,0.9999851584434509,0.9999845027923584,0.9999886155128479,0.9999879002571106,0.999986544251442
hau,0.9999822378158569,0.999984860420227,0.9999884366989136,0.9999898076057434,0.9999863356351852
yor,0.9999833106994629,0.9999861717224121,0.9999840259552002,0.9999874234199524,0.9999852329492569
swa,0.9999847412109375,0.9999805092811584,0.9999850988388062,0.9999868273735046,0.9999842941761017
bbj,0.99997878074646,0.9999850392341614,0.9999878406524658,0.9999848008155823,0.9999841153621674
twi,0.9999692440032959,0.99998939037323,0.9999875426292419,0.9999857544898987,0.9999829828739166
fon,0.9999762177467346,0.999976396560669,0.9999749064445496,0.9999829530715942,0.9999776184558868
bam,0.9999721646308899,0.9999715089797974,0.9999814629554749,0.9999704360961914,0.9999738931655884
