model,config_id,use_cls,use_context,use_hybrid,max_tokens_per_type,context_window,layer,score,run_dir,csv_path,scope
xlmr,3,False,False,True,300,2,12,0.9989556693013254,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,3,False,False,True,300,3,12,0.9989556693013254,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,0,False,False,False,300,1,12,0.9989556693013254,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,3,False,False,True,300,1,12,0.9989556693013254,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,300,0,12,0.9989556693013254,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx0/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,300,0,12,0.9989556693013254,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx0/pearson_to_run_layer12.csv,final_layer_only
xlmr,0,False,False,False,300,3,12,0.9989556693013254,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,0,False,False,False,300,2,12,0.9989556693013254,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,0,False,False,False,300,0,12,0.9989556693013254,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_300_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_300_ctx0/pearson_to_run_layer12.csv,final_layer_only
xlmr,3,False,False,True,200,1,12,0.9988617912020592,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,200,0,12,0.9988617912020592,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx0/pearson_to_run_layer12.csv,final_layer_only
xlmr,3,False,False,True,200,0,12,0.9988617912020592,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_200_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_200_ctx0/pearson_to_run_layer12.csv,final_layer_only
xlmr,0,False,False,False,200,2,12,0.9988617912020592,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,0,False,False,False,200,3,12,0.9988617912020592,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,3,False,False,True,200,3,12,0.9988617912020592,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,0,False,False,False,200,0,12,0.9988617912020592,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_200_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_200_ctx0/pearson_to_run_layer12.csv,final_layer_only
xlmr,0,False,False,False,200,1,12,0.9988617912020592,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_0_clsfalse_ctxfalse_hybfalse/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,200,0,12,0.9988617912020592,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx0,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx0/pearson_to_run_layer12.csv,final_layer_only
xlmr,3,False,False,True,200,2,12,0.9988617912020592,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_3_clsfalse_ctxfalse_hybtrue/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,500,1,12,0.9986388732521305,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,500,1,12,0.9986388732521305,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,200,1,12,0.9986271439357963,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,200,1,12,0.9986271439357963,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,400,1,12,0.998604171427812,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,400,1,12,0.998604171427812,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,300,1,12,0.998514744039366,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,300,1,12,0.998514744039366,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,500,2,12,0.9983493913618441,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,500,2,12,0.9983493913618439,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,400,2,12,0.9983066045664792,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,400,2,12,0.9983066045664792,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,200,1,12,0.9982556005560088,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,200,1,12,0.9982556005560088,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,300,2,12,0.9981990376181553,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,300,2,12,0.9981990376181553,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,500,3,12,0.9981219592239501,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,500,3,12,0.9981219592239501,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,400,3,12,0.9980781286292458,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,400,3,12,0.9980781286292457,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,300,3,12,0.9979501861212331,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,300,3,12,0.9979501861212331,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,200,2,12,0.9978640945471385,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,200,2,12,0.9978640945471385,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,200,3,12,0.9976132542820869,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,200,3,12,0.9976132542820869,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,300,2,12,0.997045126642931,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,300,2,12,0.997045126642931,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,300,3,12,0.9964792771591668,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,300,3,12,0.9964792771591668,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,500,2,12,0.9959608081550885,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,500,2,12,0.9959608081550885,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,400,2,12,0.9959144503465793,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,400,2,12,0.9959144503465793,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,500,3,12,0.9955786895078077,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,500,3,12,0.9955786895078076,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,200,2,12,0.9954722620760915,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,200,2,12,0.9954722620760915,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,400,3,12,0.9953523584419154,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,400,3,12,0.9953523584419154,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,200,3,12,0.9951742169075046,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,200,3,12,0.9951742169075046,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,500,1,12,0.9748857575442417,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,500,1,12,0.9748857575442417,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,500,2,12,0.9744053217790836,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,500,2,12,0.9744053217790836,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,400,1,12,0.9739072433344568,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,400,1,12,0.9739072433344566,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,500,3,12,0.9735305964642104,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,500,3,12,0.9735305964642104,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,400,2,12,0.9734817005234409,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,400,2,12,0.9734817005234404,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,400,3,12,0.9726571026226394,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/combined_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
