model,config_id,use_cls,use_context,use_hybrid,max_tokens_per_type,context_window,layer,score,run_dir,csv_path,scope
xlmr,7,True,True,True,400,2,12,0.9967575326793254,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,500,1,12,0.9966355981874153,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,500,1,12,0.9966355981874153,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,300,1,12,0.9966230039031034,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,300,1,12,0.9966230039031034,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,400,1,12,0.9966171361362507,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,400,1,12,0.9966171361362507,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,300,2,12,0.9965550607396013,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,300,2,12,0.9965550607396013,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,200,1,12,0.9965187194927602,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,200,1,12,0.9965187194927602,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,400,3,12,0.9964341901736388,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,400,3,12,0.9964341901736388,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,500,2,12,0.996376535934455,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,500,2,12,0.996376535934455,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,300,2,12,0.9963573252057948,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,300,2,12,0.9963573252057948,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,400,2,12,0.9963541181606936,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,400,2,12,0.9963541181606936,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,500,3,12,0.9962986605520194,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,500,3,12,0.9962986605520193,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,300,3,12,0.9962762560699174,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,300,3,12,0.9962762560699174,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,200,2,12,0.9962587210092245,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,200,2,12,0.9962587210092245,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,500,3,12,0.9961835091745318,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,500,3,12,0.9961835091745318,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,400,3,12,0.996161201223793,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,400,3,12,0.996161201223793,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,300,3,12,0.9961479120466856,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,300,3,12,0.9961479120466856,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,200,3,12,0.9960282169913264,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,200,3,12,0.9960282169913264,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,2,False,True,False,200,3,12,0.9960220060476171,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_2_clsfalse_ctxtrue_hybfalse/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,6,False,True,True,200,3,12,0.9960220060476171,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_6_clsfalse_ctxtrue_hybtrue/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,200,2,12,0.9960213156215021,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,200,2,12,0.9960213156215021,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,500,2,12,0.9960180569136268,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,500,2,12,0.9960180569136268,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,400,1,12,0.9916856014281731,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,400,1,12,0.9916856014281729,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,200,1,12,0.9914807146703637,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,200,1,12,0.9914807146703637,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,500,1,12,0.9913984853771696,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,500,1,12,0.9913984853771696,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,7,True,True,True,300,1,12,0.9913897296277614,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
xlmr,4,True,True,False,300,1,12,0.9913897296277614,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/xlmr/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,500,3,12,0.9667543384645109,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,500,3,12,0.9667543384645109,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,400,3,12,0.9665126271553847,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,400,3,12,0.9665126271553847,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,300,3,12,0.9652746457136832,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,300,3,12,0.965274645713683,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,500,2,12,0.9648658459065358,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,500,2,12,0.9648658459065358,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,400,2,12,0.9645928162563537,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,400,2,12,0.9645928162563535,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,300,2,12,0.9634596630708939,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,300,2,12,0.9634596630708938,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,200,3,12,0.9625567769047431,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,200,3,12,0.9625567769047428,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx3,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx3/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,200,2,12,0.9600498837214959,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,200,2,12,0.9600498837214959,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx2,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx2/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,500,1,12,0.9587027033628466,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,500,1,12,0.9587027033628466,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_500_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,400,1,12,0.9584984823246641,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,400,1,12,0.9584984823246641,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_400_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,300,1,12,0.9577688973427879,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,300,1,12,0.9577688973427879,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_300_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,4,True,True,False,200,1,12,0.9535347838022712,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_4_clstrue_ctxtrue_hybfalse/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,7,True,True,True,200,1,12,0.9535347838022712,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_7_clstrue_ctxtrue_hybtrue/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
mbert,1,True,False,False,200,1,12,0.9434324315893384,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_200_ctx1,rq2_train_scripts/Embeddings/EXTENDED/outputs/mptc_extended/mbert/config_1_clstrue_ctxfalse_hybfalse/tokens_200_ctx1/pearson_to_run_layer12.csv,final_layer_only
