,LOC,ORG,PER,DATE,Mean
lug,0.9999983336272901,0.9999967611761663,0.9999925996431134,0.9999979206143036,0.9999964037652183
kin,0.9999987072211715,0.9999970349230604,0.9999919041863338,0.9999963003054124,0.9999959866589945
nya,0.9999976552819558,0.9999959831890561,0.9999929238207687,0.9999957935819925,0.9999955889684433
sna,0.9999962701609604,0.9999964600435498,0.9999905386631133,0.9999951027909831,0.9999945929146516
zul,0.9999958026597445,0.9999961202886593,0.9999922336243146,0.9999940331534505,0.9999945474315421
xho,0.9999960903401732,0.9999962402010489,0.9999877888044055,0.9999954811148019,0.9999939001151074
wol,0.99999403212581,0.9999955104607264,0.9999874408285142,0.9999959137458422,0.9999932242902232
hau,0.9999950999918312,0.9999945203073048,0.9999925821202862,0.9999893899677271,0.9999928980967874
mos,0.9999945069231957,0.9999952219458323,0.9999893516981843,0.9999921441392002,0.9999928061766031
tsn,0.9999949199017826,0.9999910074902335,0.999989775131018,0.9999945615904001,0.9999925660283586
luo,0.9999966153541318,0.9999895902263297,0.9999879657886337,0.9999944934110395,0.9999921661950336
twi,0.9999933864108745,0.9999925218122335,0.999986176978019,0.9999908961927658,0.9999907453484731
yor,0.9999915241402296,0.9999922369290036,0.9999904490739049,0.9999887426236801,0.9999907381917046
bbj,0.9999913707387821,0.9999932217145884,0.9999911755262962,0.9999868698331484,0.9999906594532038
bam,0.9999911310239095,0.99999228118844,0.9999854339201907,0.9999897361883607,0.9999896455802252
ibo,0.9999955779252323,0.9999783618051138,0.9999896157110449,0.9999943888794481,0.9999894860802099
ewe,0.9999925570035665,0.9999910656851622,0.9999850216513372,0.9999887189084777,0.9999893408121359
swa,0.999992150038065,0.9999860204139381,0.9999862131967269,0.9999841967797161,0.9999871451071115
fon,0.9999898732176283,0.9999895529609375,0.9999828179565581,0.9999809042344253,0.9999857870923874
pcm,0.9999890904081065,0.9999819782938707,0.9999805825851298,0.99997308852259,0.9999811849524243
