,LOC,ORG,PER,DATE,Mean
nya,0.9999663920832106,0.999982034034927,0.9997860790214655,0.999942434211764,0.9999192348378418
kin,0.9999584320885907,0.9999657578979438,0.999763546441018,0.9999678308693736,0.9999138918242315
sna,0.9999364002837742,0.9999619508890875,0.9997600880701031,0.9999784856923327,0.9999092312338244
luo,0.9999708350217522,0.9999471521683408,0.9997694021390054,0.9999481988160308,0.9999088970362824
tsn,0.9999556445551799,0.9999456718212144,0.99978222434829,0.9999305706173034,0.9999035278354969
wol,0.9999010948680195,0.9999735929839952,0.9997336485981639,0.9999717537077649,0.9998950225394859
lug,0.9999802014404556,0.9999332344622232,0.9997893098471701,0.9998057712698113,0.999877129254915
yor,0.99985126772554,0.9999655715050277,0.9997435319298544,0.9999453619651368,0.9998764332813898
xho,0.9998570362022535,0.9998977692768898,0.9997811071490165,0.9999548743327183,0.9998726967402195
ewe,0.9999455610332796,0.9999374361819799,0.9997357545523329,0.9998518511602388,0.9998676507319578
mos,0.9998797572186742,0.999968330645325,0.9997693675020319,0.9998473616003855,0.9998662042416042
zul,0.9998943500512724,0.9999647504147284,0.9997448259975241,0.9998551106921617,0.9998647592889217
bam,0.9998845070714945,0.9999051963467555,0.9997059871614493,0.9997322381097823,0.9998069821723704
twi,0.9999454574805381,0.9999811436715135,0.9996734751517873,0.999484919803534,0.9997712490268432
ibo,0.9998425177832064,0.9994696982326945,0.9997744186276633,0.9999696552653305,0.9997640724772237
bbj,0.9997748955634502,0.9998871053362041,0.9997877140650339,0.9994043854478519,0.999713525103135
swa,0.9999782216363677,0.9994851843735096,0.9995392457812778,0.9998176821319044,0.9997050834807649
pcm,0.9984667861809794,0.9998580674581594,0.9992183448867226,0.9997744663046105,0.999329416207618
fon,0.9968893015598961,0.9997701176643962,0.9997860485608816,0.9997917920793136,0.9990593149661218
hau,0.9971484432480332,0.9994480372526268,0.9995829534931147,0.9870409067697541,0.9958050851908822
