layer,model,rank_type,language,cosine,config
1,mbert,top5,kin,0.999534605010534,use1_use0_con2_max500_bat64
1,mbert,top5,zul,0.9994957906903796,use1_use0_con2_max500_bat64
1,mbert,top5,ibo,0.999400821339071,use1_use0_con2_max500_bat64
1,mbert,top5,wol,0.9993246272848428,use1_use0_con2_max500_bat64
1,mbert,top5,nya,0.9993242284640099,use1_use0_con2_max500_bat64
1,mbert,worst5,ewe,0.9942648778821451,use1_use0_con2_max500_bat64
1,mbert,worst5,bbj,0.9955163734493356,use1_use0_con2_max500_bat64
1,mbert,worst5,pcm,0.9982048180530998,use1_use0_con2_max500_bat64
1,mbert,worst5,twi,0.9984862778994572,use1_use0_con2_max500_bat64
1,mbert,worst5,swa,0.9987424376688443,use1_use0_con2_max500_bat64
2,mbert,top5,nya,0.9999273618365626,use1_use0_con2_max500_bat64
2,mbert,top5,kin,0.9999168989850631,use1_use0_con2_max500_bat64
2,mbert,top5,zul,0.9999142299205657,use1_use0_con2_max500_bat64
2,mbert,top5,wol,0.9998920557348886,use1_use0_con2_max500_bat64
2,mbert,top5,ibo,0.9998822733217362,use1_use0_con2_max500_bat64
2,mbert,worst5,ewe,0.999188788951067,use1_use0_con2_max500_bat64
2,mbert,worst5,bbj,0.9993039692330612,use1_use0_con2_max500_bat64
2,mbert,worst5,pcm,0.9997011982884982,use1_use0_con2_max500_bat64
2,mbert,worst5,twi,0.9997214748335161,use1_use0_con2_max500_bat64
2,mbert,worst5,swa,0.999779343777168,use1_use0_con2_max500_bat64
3,mbert,top5,nya,0.9999814061060633,use1_use0_con2_max500_bat64
3,mbert,top5,kin,0.9999790122552082,use1_use0_con2_max500_bat64
3,mbert,top5,zul,0.9999764640987094,use1_use0_con2_max500_bat64
3,mbert,top5,wol,0.9999753408050331,use1_use0_con2_max500_bat64
3,mbert,top5,ibo,0.9999750560395777,use1_use0_con2_max500_bat64
3,mbert,worst5,ewe,0.9998197620838951,use1_use0_con2_max500_bat64
3,mbert,worst5,bbj,0.9998422855816121,use1_use0_con2_max500_bat64
3,mbert,worst5,tsn,0.9999372301225558,use1_use0_con2_max500_bat64
3,mbert,worst5,pcm,0.9999379919853416,use1_use0_con2_max500_bat64
3,mbert,worst5,twi,0.9999394766298135,use1_use0_con2_max500_bat64
4,mbert,top5,hau,0.9999219038565743,use1_use0_con2_max500_bat64
4,mbert,top5,kin,0.9999160016785531,use1_use0_con2_max500_bat64
4,mbert,top5,luo,0.9999123401999006,use1_use0_con2_max500_bat64
4,mbert,top5,ibo,0.9999119922229551,use1_use0_con2_max500_bat64
4,mbert,top5,sna,0.999910379807593,use1_use0_con2_max500_bat64
4,mbert,worst5,ewe,0.9997977901832594,use1_use0_con2_max500_bat64
4,mbert,worst5,bbj,0.9998019985526242,use1_use0_con2_max500_bat64
4,mbert,worst5,pcm,0.9998254527904328,use1_use0_con2_max500_bat64
4,mbert,worst5,swa,0.99986418726699,use1_use0_con2_max500_bat64
4,mbert,worst5,fon,0.9998825372271419,use1_use0_con2_max500_bat64
5,mbert,top5,luo,0.9966127947814274,use1_use0_con2_max500_bat64
