,PER,ORG,DATE,LOC
bam,0.9609140753746033,0.9243435263633728,,0.9624439477920532
bbj,0.9534023404121399,0.9283457398414612,,0.8851066827774048
ewe,0.9570311307907104,0.9596039056777954,,0.9549787640571594
fon,0.9556796550750732,0.9373313784599304,,0.9505500197410583
hau,0.974245011806488,0.9707107543945312,,0.976264238357544
ibo,0.9778896570205688,0.961651086807251,,0.9723014831542969
kin,0.987480878829956,0.9792652130126953,,0.9612950682640076
lug,0.9899711608886719,0.974901020526886,,0.949862003326416
luo,0.9817215800285339,0.9675998687744141,,0.9736239910125732
mos,0.9799338579177856,0.9676823616027832,,0.9695539474487305
nya,0.9895218014717102,0.9791062474250793,,0.9767494201660156
pcm,0.972510576248169,0.9023148417472839,,0.8965213894844055
sna,0.9825119972229004,0.9865450859069824,,0.980471134185791
swa,0.9848034381866455,0.9655346274375916,,0.9671190977096558
tsn,0.9582256078720093,0.9686309099197388,,0.9621407389640808
twi,0.9768969416618347,0.966300904750824,,0.9620020985603333
wol,0.9776557087898254,0.9745703339576721,,0.9749998450279236
xho,0.9644128084182739,0.9828817844390869,,0.9733335375785828
yor,,0.9550445079803467,,0.9397835731506348
zul,0.984039306640625,0.9840426445007324,,0.9655686616897583
