,DATE,PER,LOC,ORG
bam,0.9835293889045715,0.986592173576355,0.9799095988273621,0.9756027460098267
bbj,0.9688076972961426,0.9764352440834045,0.961194634437561,0.9730104207992554
ewe,0.980860710144043,0.9883877635002136,0.9888230562210083,0.9874982833862305
fon,0.9647421836853027,0.9815783500671387,0.9789676666259766,0.9757983088493347
hau,0.9882757663726807,0.9941997528076172,0.9890382885932922,0.9909234642982483
ibo,0.9891762733459473,0.9953584671020508,0.9891396760940552,0.989275336265564
kin,0.9863356351852417,0.997117817401886,0.9920384287834167,0.9936689138412476
lug,0.9875376224517822,0.997706949710846,0.98976731300354,0.9955302476882935
luo,0.9892727732658386,0.9927350878715515,0.9908304214477539,0.9925191402435303
mos,0.9688100218772888,0.9931122660636902,0.9906790256500244,0.9870609045028687
nya,0.9854179620742798,0.9968666434288025,0.9919899106025696,0.9959441423416138
pcm,0.9691168665885925,0.9874081015586853,0.9836200475692749,0.9781395196914673
sna,0.9744575023651123,0.9968193769454956,0.9943951368331909,0.9929512739181519
swa,0.9810060262680054,0.9790499210357666,0.9689375162124634,0.9794502854347229
tsn,0.988914966583252,0.9951707720756531,0.98708575963974,0.9895228147506714
twi,0.9768778085708618,0.9901415109634399,0.9892268776893616,0.9867406487464905
wol,0.9818110466003418,0.9936257600784302,0.9852011203765869,0.9879517555236816
xho,0.9926652908325195,0.9891808032989502,0.9913936853408813,0.9906266331672668
yor,0.974025547504425,0.9739817380905151,0.9655895233154297,0.9802749156951904
zul,0.9878663420677185,0.9936739206314087,0.9819619655609131,0.9945008158683777
