,ORG,PER,DATE,LOC
bam,0.9544834494590759,0.9768820405006409,,0.969408392906189
bbj,0.9668655395507812,0.9683907628059387,,0.9493125081062317
ewe,0.9787740707397461,0.9730135202407837,,0.9718876481056213
fon,0.9662659168243408,0.9636809229850769,,0.9659318327903748
hau,0.9832761287689209,0.9900961518287659,,0.9824855327606201
ibo,0.9788375496864319,0.9891387224197388,,0.9820576310157776
kin,0.9876402616500854,0.9916132092475891,,0.9878079891204834
lug,0.9931020736694336,0.9885238409042358,,0.9821629524230957
luo,0.9798581600189209,0.9803436994552612,,0.9787960648536682
mos,0.980559766292572,0.9828962087631226,,0.9817234873771667
nya,0.9859116077423096,0.9836394786834717,,0.9799384474754333
pcm,0.9561082124710083,0.9605220556259155,,0.9451825618743896
sna,0.9888387322425842,0.988322377204895,,0.9906851649284363
swa,0.9469703435897827,0.9490679502487183,,0.9428216218948364
tsn,0.9821528792381287,0.982536792755127,,0.975723385810852
twi,0.9856791496276855,0.9810795783996582,,0.9822935461997986
wol,0.9836071133613586,0.9821174144744873,,0.9816689491271973
xho,0.9868290424346924,0.9685903787612915,,0.9845510721206665
yor,0.9640583395957947,0.9521987438201904,,0.949237585067749
zul,0.992339015007019,0.9808730483055115,,0.974931538105011
