,DATE,PER,LOC,ORG
bam,0.9779223799705505,0.9770666360855103,0.9653960466384888,0.9620428085327148
bbj,0.9605430960655212,0.9608451724052429,0.9425473213195801,0.9648388028144836
ewe,0.9758571982383728,0.970137357711792,0.979150652885437,0.9821698069572449
fon,0.9529116153717041,0.9626347422599792,0.9672273397445679,0.9649251103401184
hau,0.9820995926856995,0.9923027753829956,0.9830947518348694,0.9875677824020386
ibo,0.9858475923538208,0.9893684983253479,0.9845752716064453,0.9844666719436646
kin,0.9776437282562256,0.9947142004966736,0.9879833459854126,0.9911031723022461
lug,0.9822454452514648,0.991782546043396,0.9817350506782532,0.9950913190841675
luo,0.9849780201911926,0.9799982905387878,0.984875500202179,0.9887446165084839
mos,0.9661494493484497,0.9839194416999817,0.9865081310272217,0.9840867519378662
nya,0.9766724109649658,0.9905977845191956,0.9759833812713623,0.994479775428772
pcm,0.9511569142341614,0.9677160382270813,0.9719772934913635,0.9692442417144775
sna,0.9558931589126587,0.9915937185287476,0.9934970140457153,0.9888907670974731
swa,0.9652098417282104,0.9548329710960388,0.9509841799736023,0.967365562915802
tsn,0.9849718809127808,0.9822795987129211,0.9801416993141174,0.9867507815361023
twi,0.9688053131103516,0.9809648394584656,0.985148549079895,0.9827743768692017
wol,0.9787648320198059,0.9799368381500244,0.9814413189888,0.9832631945610046
xho,0.9900355935096741,0.9742939472198486,0.9848842024803162,0.9898172616958618
yor,0.9685380458831787,0.948104977607727,0.9468672275543213,0.9710980653762817
zul,0.981544554233551,0.9772723317146301,0.9706504344940186,0.9927145838737488
