,DATE,PER,ORG,LOC,Mean
lug,0.9093824625015259,0.8400616645812988,0.8826810717582703,0.8852301239967346,0.8793388307094574
kin,0.8813085556030273,0.851102352142334,0.9014315009117126,0.8190590143203735,0.8632253557443619
twi,0.7762876152992249,0.8799526691436768,0.8939468860626221,0.8503796458244324,0.850141704082489
luo,0.8417044281959534,0.7980772256851196,0.8576314449310303,0.8525845408439636,0.8374994099140167
tsn,0.8714824914932251,0.8266588449478149,0.8484904766082764,0.7878004312515259,0.8336080610752106
nya,0.8350931406021118,0.8654327988624573,0.9002978205680847,0.6952387094497681,0.8240156173706055
ibo,0.8846303224563599,0.842187225818634,0.8765177130699158,0.6902539134025574,0.8233972936868668
sna,0.8964256644248962,0.8376042246818542,0.8599849343299866,0.6950324773788452,0.8222618252038956
zul,0.8573698401451111,0.7688775062561035,0.8785046339035034,0.7701219916343689,0.8187184929847717
hau,0.8454443216323853,0.8260289430618286,0.8674408793449402,0.6465621590614319,0.7963690757751465
swa,0.7261295318603516,0.8270524740219116,0.777452290058136,0.8545464873313904,0.7962951958179474
wol,0.8467540144920349,0.8356071710586548,0.8171620965003967,0.6286839246749878,0.7820518016815186
fon,0.7300823926925659,0.8083155751228333,0.8417907357215881,0.6994582414627075,0.7699117362499237
bam,0.7861300110816956,0.8209536671638489,0.7036879062652588,0.7539159655570984,0.7661718875169754
xho,0.7993099689483643,0.7663880586624146,0.8435855507850647,0.6068352460861206,0.754029706120491
mos,0.6306453943252563,0.8325383067131042,0.7899821996688843,0.6990102529525757,0.7380440384149551
ewe,0.5237236618995667,0.787229061126709,0.841711699962616,0.7752034068107605,0.731966957449913
pcm,0.472057580947876,0.8459718227386475,0.7574636340141296,0.7762210965156555,0.7129285335540771
bbj,0.6388564705848694,0.8250181674957275,0.7902273535728455,0.5029444694519043,0.6892616152763367
yor,0.7081178426742554,0.6893338561058044,0.744155764579773,0.5294774174690247,0.6677712202072144
