,PER,ORG,LOC,DATE,Mean
kin,0.9780715107917786,0.9897876977920532,0.9740581512451172,0.9801425337791443,0.9805149734020233
twi,0.9799611568450928,0.9906727075576782,0.964404821395874,0.9755602478981018,0.9776497334241867
luo,0.978365957736969,0.9831010699272156,0.9656822085380554,0.9772594571113586,0.9761021733283997
nya,0.9798774123191833,0.9878788590431213,0.962148904800415,0.969732940196991,0.9749095290899277
zul,0.9767308235168457,0.9883854985237122,0.9534657597541809,0.9796671271324158,0.9745623022317886
sna,0.980746328830719,0.9849951267242432,0.9535521268844604,0.9779322147369385,0.9743064492940903
ibo,0.9751591682434082,0.9878013134002686,0.9485564827919006,0.9849467277526855,0.9741159230470657
ewe,0.97995924949646,0.9886747598648071,0.963901698589325,0.9592314958572388,0.9729418009519577
wol,0.9763915538787842,0.9840448498725891,0.9484595060348511,0.9824097752571106,0.9728264212608337
tsn,0.9818525314331055,0.9763662815093994,0.955623984336853,0.9759263396263123,0.9724422842264175
lug,0.9928106665611267,0.9617103934288025,0.9695901870727539,0.9609956741333008,0.971276730298996
xho,0.9738565683364868,0.9824211597442627,0.9401541948318481,0.9817139506340027,0.9695364683866501
fon,0.977181077003479,0.9845792055130005,0.9384695291519165,0.9629453420639038,0.965793788433075
swa,0.9855720400810242,0.9731711745262146,0.9771634936332703,0.9266798496246338,0.9656466394662857
bam,0.9750402569770813,0.9716167449951172,0.946280300617218,0.9685068726539612,0.9653610438108444
mos,0.9806967377662659,0.9853744506835938,0.94833904504776,0.9396196603775024,0.9635074734687805
pcm,0.9838634133338928,0.9749429225921631,0.9633705615997314,0.9277227520942688,0.962474912405014
bbj,0.9794629216194153,0.9813151359558105,0.9244973659515381,0.9617589712142944,0.9617585986852646
hau,0.9763431549072266,0.9714871644973755,0.9320449233055115,0.9621983766555786,0.960518404841423
yor,0.9670608043670654,0.9804772138595581,0.9196813702583313,0.9689348936080933,0.959038570523262
