,PER,ORG,LOC,DATE,Mean
twi,0.9854428172111511,0.9856863021850586,0.9784345626831055,,0.9831878940264384
lug,0.9876752495765686,0.977263331413269,0.9838701486587524,,0.9829362432161967
kin,0.9804234504699707,0.9841363430023193,0.9824822545051575,,0.9823473493258158
luo,0.9818087816238403,0.9808071255683899,0.9803963899612427,,0.9810040990511576
swa,0.984294056892395,0.97590172290802,0.9817957878112793,,0.9806638558705648
tsn,0.9840746521949768,0.9801430702209473,0.9743776321411133,,0.9795317848523458
nya,0.9876088500022888,0.981581449508667,0.9657120108604431,,0.9783007701237997
pcm,0.9837662577629089,0.9732655882835388,0.9755973815917969,,0.9775430758794149
ewe,0.9814661145210266,0.9770616888999939,0.9704487323760986,,0.976325511932373
ibo,0.9783053398132324,0.9752913117408752,0.9629689455032349,,0.9721885323524475
zul,0.9705931544303894,0.9767782688140869,0.9689598679542542,,0.9721104303995768
mos,0.9804369807243347,0.9732423424720764,0.9614324569702148,,0.9717039267222086
fon,0.9761589765548706,0.9725033044815063,0.9590910077095032,,0.9692510962486267
wol,0.9764877557754517,0.9766374826431274,0.9543306231498718,,0.9691519538561503
sna,0.9768444895744324,0.9761896729469299,0.95320063829422,,0.9687449336051941
hau,0.9757046699523926,0.9652563333511353,0.9593889713287354,,0.966783324877421
bam,0.9786582589149475,0.9436203241348267,0.9716411828994751,,0.9646399219830831
xho,0.9572022557258606,0.9755334258079529,0.9572843313217163,,0.9633400042851766
bbj,0.9718431830406189,0.9619542360305786,0.9353708028793335,,0.9563894073168436
yor,0.9579319953918457,0.9665307998657227,0.9424089789390564,,0.9556239247322083
