,LOC,PER,DATE,ORG,Mean
kin,0.97957989416916,0.8674812617808252,0.9761587891465024,0.9775038640997948,0.9501809522990706
nya,0.9644189828406462,0.8737454101175304,0.969923233220621,0.9777720768973092,0.9464649257690267
lug,0.9795941170346731,0.8666897327495138,0.9727031988622943,0.9638781935100319,0.9457163105391283
sna,0.952537676387537,0.8713695104245247,0.981483924190106,0.97480953953406,0.945050162634057
luo,0.9729496025277535,0.8661680329681084,0.9666168962654292,0.9722355736493302,0.9444925263526553
ibo,0.966008841904778,0.8572129018432741,0.9744474478836469,0.9611528722790459,0.9397055159776861
twi,0.9616588939146932,0.8620082688961261,0.9569638600370143,0.9773045993156216,0.9394839055408638
zul,0.9492259237047456,0.8682182513845369,0.968474607318708,0.9668271255920962,0.9381864770000217
xho,0.940112487623255,0.8643848761074158,0.9869078955685053,0.9563848191484933,0.9369475196119174
tsn,0.9378174358080965,0.8671693125366423,0.9762062011226088,0.9640994944260682,0.936323110973354
hau,0.9378988675370178,0.870301751208173,0.9705948476320903,0.9637381545416761,0.9356334052297394
wol,0.9422045536003684,0.8752480135326638,0.958499508034278,0.9605305748551902,0.9341206625056251
swa,0.9560464625012607,0.8622492763558086,0.9404045284453739,0.9636590205537564,0.9305898219640499
bam,0.9490620568014069,0.8561845776558628,0.9658589341997653,0.9338046782456314,0.9262275617256667
mos,0.9425722010297861,0.8605424503970851,0.935367058380366,0.9648090950333887,0.9258227012101565
ewe,0.9408580225066451,0.8511242639645972,0.9366444912278761,0.9622772537901991,0.9227260078723294
pcm,0.9557871539153787,0.8639494602656257,0.9102009514288205,0.9535070453385976,0.9208611527371058
yor,0.8994695621053601,0.849306321913278,0.9283580075427644,0.9611697034059308,0.9095758987418333
fon,0.9312882201995382,0.8458961386285595,0.9021539898547805,0.9474006090681133,0.9066847394377479
bbj,0.8845461988167985,0.8621201190039646,0.9202665384859832,0.9208661122473497,0.8969497421385241
