layer,model,rank_type,language,pearson
2,xlmr,top5,twi,0.939107267671035
2,xlmr,top5,sna,0.9378740099655142
2,xlmr,top5,ibo,0.9369116435674855
2,xlmr,top5,luo,0.9368480508440685
2,xlmr,top5,kin,0.9355421014509318
2,xlmr,worst5,hau,0.9067460434665415
2,xlmr,worst5,pcm,0.9091828422490243
2,xlmr,worst5,fon,0.9148366703354702
2,xlmr,worst5,bbj,0.916006951438975
2,xlmr,worst5,swa,0.9161707433817555
3,xlmr,top5,twi,0.9566697050706467
3,xlmr,top5,sna,0.9554287235849009
3,xlmr,top5,luo,0.9552675625528972
3,xlmr,top5,kin,0.9550483503715621
3,xlmr,top5,ibo,0.9543485469279007
3,xlmr,worst5,hau,0.9348479949251639
3,xlmr,worst5,pcm,0.9362831945742931
3,xlmr,worst5,swa,0.9386550376308733
3,xlmr,worst5,fon,0.9398775841766923
3,xlmr,worst5,bam,0.9402791730640915
10,xlmr,top5,twi,0.9657703266186961
10,xlmr,top5,sna,0.9649779372115578
10,xlmr,top5,luo,0.964589025495137
10,xlmr,top5,kin,0.9639580669861652
10,xlmr,top5,nya,0.9638549796901704
10,xlmr,worst5,hau,0.9428080153718861
10,xlmr,worst5,bbj,0.9445583428095123
10,xlmr,worst5,fon,0.9474041367180777
10,xlmr,worst5,pcm,0.9475796521296775
10,xlmr,worst5,swa,0.9479042888490067
12,xlmr,top5,sna,0.9971874884814106
12,xlmr,top5,luo,0.9971059616345485
12,xlmr,top5,kin,0.9969535403278921
12,xlmr,top5,nya,0.9968335982333716
12,xlmr,top5,tsn,0.9968212637078866
12,xlmr,worst5,fon,0.9945471936149471
12,xlmr,worst5,bbj,0.9945661623358406
12,xlmr,worst5,hau,0.9948651282438434
12,xlmr,worst5,yor,0.9952348518444082
12,xlmr,worst5,swa,0.9956679615308215
