,DATE,PER,ORG,LOC,Mean
ibo,0.9999817041486483,0.9999837131786193,0.9999887552558999,0.9999648505351147,0.9999797557795705
kin,0.9999648894181057,0.9999767363652895,0.999993733032495,0.9999791435071128,0.9999786255807508
nya,0.9999623506223495,0.9999709727553732,0.9999873631782134,0.9999929369507738,0.9999784058766774
zul,0.9999844318578213,0.9999777335853202,0.9999851098827223,0.9999644547555531,0.9999779325203542
wol,0.9999608962943429,0.9999819493007116,0.9999910207935437,0.9999695027933161,0.9999758422954785
fon,0.9999610415803892,0.9999569246396213,0.999987323563146,0.9999796843388434,0.9999712435305
bam,0.9999601280474139,0.9999792106323918,0.9999596865648874,0.9999755491818367,0.9999686436066324
mos,0.9999301740826952,0.9999717817628021,0.9999911361218434,0.9999753635412105,0.9999671138771378
hau,0.9999777243984519,0.9999778745410639,0.9999700510629059,0.9999404019758882,0.9999665129945775
sna,0.9999805451137588,0.9999722594653775,0.9999861982036211,0.999922317748438,0.9999653301327989
xho,0.9999902252428358,0.9999817426651844,0.9999854157047966,0.999899836290987,0.999964304975951
luo,0.9999787272243875,0.9998911161752406,0.999991066174855,0.9999927469463072,0.9999634141301976
swa,0.9999370297436827,0.999949721029651,0.999989496175193,0.9999671731996101,0.9999608550370342
yor,0.9999619269317634,0.9999270531828678,0.9999885571798429,0.9999481023137657,0.9999564099020599
lug,0.9999673961259994,0.9999413581529895,0.9999661363223421,0.9999504119664707,0.9999563256419505
tsn,0.9999674346328788,0.9998998412396319,0.99995878162557,0.9999811478437771,0.9999518013354645
twi,0.9999311450167262,0.9999537247806071,0.9999732590775634,0.9999284549096297,0.9999466459461316
pcm,0.9998248103394443,0.9999771915407235,0.9999765136684974,0.9999494816614349,0.9999319993025251
bbj,0.9996639694996883,0.9999337247000484,0.9999217676265003,0.9997823986220589,0.9998254651120739
ewe,0.9993923614584315,0.9999627608355274,0.9999475935161333,0.9999605235310361,0.9998158098352821
