layer,model,rank_type,language,cosine
1,mbert,top5,lug,0.8804745227098465
1,mbert,top5,kin,0.867773562669754
1,mbert,top5,nya,0.8655240833759308
1,mbert,top5,twi,0.8560351878404617
1,mbert,top5,luo,0.8450214266777039
1,mbert,worst5,yor,0.6629185825586319
1,mbert,worst5,bbj,0.693817675113678
1,mbert,worst5,mos,0.7439151406288147
1,mbert,worst5,bam,0.7524373382329941
1,mbert,worst5,pcm,0.754982590675354
2,mbert,top5,lug,0.8921385705471039
2,mbert,top5,kin,0.8889791369438171
2,mbert,top5,nya,0.8811221569776535
2,mbert,top5,twi,0.8745332956314087
2,mbert,top5,luo,0.8674001842737198
2,mbert,worst5,yor,0.6960593014955521
2,mbert,worst5,bbj,0.7268428206443787
2,mbert,worst5,pcm,0.7600758373737335
2,mbert,worst5,mos,0.7705626636743546
2,mbert,worst5,ewe,0.774305909872055
3,mbert,top5,kin,0.9256194531917572
3,mbert,top5,twi,0.924855425953865
3,mbert,top5,luo,0.9158471822738647
3,mbert,top5,ibo,0.9127015322446823
3,mbert,top5,lug,0.9091738760471344
3,mbert,worst5,yor,0.8064691424369812
3,mbert,worst5,bbj,0.8204938173294067
3,mbert,worst5,pcm,0.8430657088756561
3,mbert,worst5,ewe,0.8494919538497925
3,mbert,worst5,bam,0.8539288491010666
4,mbert,top5,kin,0.9444387704133987
4,mbert,top5,twi,0.94158636033535
4,mbert,top5,luo,0.9342916756868362
4,mbert,top5,lug,0.932117685675621
4,mbert,top5,tsn,0.9242797046899796
4,mbert,worst5,yor,0.8439735025167465
4,mbert,worst5,bbj,0.8484016954898834
4,mbert,worst5,pcm,0.8654577285051346
4,mbert,worst5,ewe,0.8800178021192551
4,mbert,worst5,mos,0.8861269652843475
5,mbert,top5,twi,0.9580048024654388
5,mbert,top5,kin,0.956997886300087
5,mbert,top5,luo,0.9536177217960358
5,mbert,top5,lug,0.9501561373472214
5,mbert,top5,tsn,0.9452661275863647
5,mbert,worst5,yor,0.8846132606267929
5,mbert,worst5,bbj,0.8892374187707901
5,mbert,worst5,pcm,0.9028385281562805
5,mbert,worst5,ewe,0.9119928926229477
5,mbert,worst5,mos,0.9179980456829071
6,mbert,top5,twi,0.9641912132501602
6,mbert,top5,kin,0.9638119488954544
6,mbert,top5,luo,0.9602733850479126
6,mbert,top5,lug,0.9578329622745514
6,mbert,top5,ibo,0.9540241658687592
6,mbert,worst5,yor,0.8908557295799255
6,mbert,worst5,bbj,0.9083471447229385
6,mbert,worst5,pcm,0.9185763746500015
6,mbert,worst5,ewe,0.9267479777336121
6,mbert,worst5,xho,0.9336557686328888
7,mbert,top5,twi,0.9550067782402039
7,mbert,top5,kin,0.9505103826522827
7,mbert,top5,lug,0.947354793548584
7,mbert,top5,nya,0.9389148155848185
7,mbert,top5,ibo,0.9354409575462341
7,mbert,worst5,yor,0.852949877580007
7,mbert,worst5,bbj,0.8894523779551188
7,mbert,worst5,xho,0.9020874698956808
7,mbert,worst5,bam,0.9089854955673218
7,mbert,worst5,pcm,0.9218523701032003
8,mbert,top5,twi,0.9364445606867472
8,mbert,top5,lug,0.9264888962109884
8,mbert,top5,kin,0.9227172136306763
8,mbert,top5,nya,0.9190897146860758
8,mbert,top5,ibo,0.917733629544576
8,mbert,worst5,yor,0.8301751017570496
8,mbert,worst5,bbj,0.8600223859151205
8,mbert,worst5,xho,0.8687354524930319
8,mbert,worst5,bam,0.8841723799705505
8,mbert,worst5,zul,0.8898271719614664
9,mbert,top5,twi,0.9532713890075684
9,mbert,top5,kin,0.9485538601875305
9,mbert,top5,nya,0.9454797108968099
9,mbert,top5,lug,0.9435495734214783
9,mbert,top5,ibo,0.9410301844278971
9,mbert,worst5,yor,0.8620510697364807
9,mbert,worst5,bbj,0.9037703275680542
9,mbert,worst5,xho,0.9127829273541769
9,mbert,worst5,bam,0.9145972530047098
9,mbert,worst5,zul,0.9268859426180521
10,mbert,top5,lug,0.965295284986496
10,mbert,top5,twi,0.9635466933250427
10,mbert,top5,kin,0.9612394571304321
10,mbert,top5,luo,0.9587295055389404
10,mbert,top5,nya,0.9587268233299255
10,mbert,worst5,yor,0.8946356177330017
10,mbert,worst5,bam,0.9257463216781616
10,mbert,worst5,bbj,0.9261119564374288
10,mbert,worst5,xho,0.9292897383371989
10,mbert,worst5,tsn,0.9352601766586304
11,mbert,top5,twi,0.9677445491154989
11,mbert,top5,lug,0.9675288796424866
11,mbert,top5,nya,0.9658716519673666
11,mbert,top5,luo,0.9640302062034607
11,mbert,top5,kin,0.9625820716222128
11,mbert,worst5,yor,0.9027539789676666
11,mbert,worst5,bam,0.9214686155319214
11,mbert,worst5,bbj,0.9258135954538981
11,mbert,worst5,xho,0.9338906407356262
11,mbert,worst5,pcm,0.9387526313463846
12,mbert,top5,lug,0.8349697887897491
12,mbert,top5,twi,0.8257737159729004
12,mbert,top5,nya,0.8156632582346598
12,mbert,top5,kin,0.8096804022789001
12,mbert,top5,sna,0.8030685782432556
12,mbert,worst5,yor,0.6153581440448761
12,mbert,worst5,bbj,0.6359772384166718
12,mbert,worst5,xho,0.694918304681778
12,mbert,worst5,bam,0.7281799912452698
12,mbert,worst5,zul,0.7371068894863129
