,ORG,PER,DATE,LOC
bam,0.7059826254844666,0.6472136378288269,0.8291533589363098,0.7736104726791382
bbj,0.7783914804458618,0.6744090914726257,0.7195646166801453,0.5729889869689941
ewe,0.8388702273368835,0.6594641208648682,0.6186607480049133,0.8102625012397766
fon,0.8279903531074524,0.6583457589149475,0.7487097978591919,0.7072492837905884
hau,0.8564404845237732,0.6695387363433838,0.894598126411438,0.6873608827590942
ibo,0.8820337653160095,0.6930826306343079,0.918117344379425,0.7574948072433472
kin,0.8869328498840332,0.623654842376709,0.9078428149223328,0.8652539849281311
lug,0.8259938955307007,0.6901605725288391,0.8549772500991821,0.9057409167289734
luo,0.8629204034805298,0.6652976274490356,0.8750755190849304,0.8744467496871948
mos,0.8068565726280212,0.6810017228126526,0.6973308324813843,0.7392467260360718
nya,0.9011210799217224,0.6914179921150208,0.8825326561927795,0.8494934439659119
pcm,0.8004229068756104,0.7038671970367432,0.6139158010482788,0.8594311475753784
sna,0.8525798320770264,0.6866325736045837,0.9235048890113831,0.701282262802124
swa,0.8316020965576172,0.6130975484848022,0.8342118263244629,0.9103550910949707
tsn,0.8720847964286804,0.6633685827255249,0.9016744494438171,0.7922658324241638
twi,0.913848340511322,0.698290228843689,0.8285131454467773,0.8623097538948059
wol,0.8307002782821655,0.6744329333305359,0.8706989884376526,0.7295569777488708
xho,0.8292238712310791,0.6778532266616821,0.9191794395446777,0.6677672863006592
yor,0.7834470868110657,0.5422071218490601,0.7377557754516602,0.5726898908615112
zul,0.8516845703125,0.6548322439193726,0.8912572264671326,0.7875253558158875
