,ORG,LOC,DATE,PER
bam,0.9337775707244873,0.9573155641555786,,0.95907062292099
bbj,0.9652572870254517,0.9133734107017517,,0.9708318710327148
ewe,0.9765389561653137,0.9623282551765442,,0.9754123091697693
fon,0.9687737226486206,0.9427265524864197,,0.9726148843765259
hau,0.9576675295829773,0.9376165866851807,,0.9650323987007141
ibo,0.9760377407073975,0.9500066041946411,,
kin,0.9703110456466675,0.9624789357185364,,0.9746031761169434
lug,0.9735722541809082,,,0.9833152890205383
luo,0.9556975364685059,,,0.9746302366256714
mos,0.969277560710907,0.9422669410705566,,0.9735519289970398
nya,0.9726104140281677,0.956545889377594,,0.9814485907554626
pcm,0.9561110734939575,0.9653123021125793,,0.9797298312187195
sna,0.9655488133430481,0.9570299983024597,,0.9743677377700806
swa,0.9552833437919617,0.9624607563018799,,0.9764384627342224
tsn,0.9749043583869934,0.9596163034439087,,
twi,0.9813770651817322,0.9597480893135071,,0.9760777950286865
wol,0.9683576226234436,0.9552994966506958,,0.9701830744743347
xho,0.9546850919723511,0.9447275996208191,,0.9466572403907776
yor,0.9587042331695557,0.9210319519042969,,
zul,0.9581618309020996,0.9343204498291016,,0.9585453867912292
