,ORG,LOC,DATE,PER
bam,0.8409814238548279,0.7558470368385315,0.8409186601638794,0.8194918632507324
bbj,0.892078697681427,0.7047405242919922,0.7917593121528625,0.8822241425514221
ewe,0.9345046877861023,0.8150649070739746,0.8303955793380737,0.8701246976852417
fon,0.8889340162277222,0.7195663452148438,0.7967185974121094,0.8877842426300049
hau,0.8701799511909485,0.6732887625694275,0.8526870012283325,0.8801136612892151
ibo,0.9379515647888184,0.7864106893539429,0.9249191284179688,0.8928978443145752
kin,0.9510670900344849,0.861103355884552,0.9239403009414673,0.866122305393219
lug,0.836307942867279,0.8863330483436584,0.8979047536849976,0.9773574471473694
luo,0.9228283762931824,0.8435953855514526,0.8937548398971558,0.8646742701530457
mos,0.9200543761253357,0.7744401693344116,0.7779665589332581,0.9104917645454407
nya,0.9428378939628601,0.8197649121284485,0.887866199016571,0.8988687992095947
pcm,0.8249546885490417,0.8308162689208984,0.7072426080703735,0.9177435040473938
sna,0.8929216861724854,0.7850431203842163,0.8983349204063416,0.8914120197296143
swa,0.8656975030899048,0.8736437559127808,0.7681813836097717,0.9037373661994934
tsn,0.9093670845031738,0.8246741890907288,0.9001673460006714,0.9023434519767761
twi,0.9377994537353516,0.8541668653488159,0.8733757734298706,0.9006952047348022
wol,0.9208437204360962,0.7860143780708313,0.921202540397644,0.9045528173446655
xho,0.8993836045265198,0.7754931449890137,0.9128495454788208,0.9018929600715637
yor,0.8961647748947144,0.7092196941375732,0.865493893623352,0.8361722230911255
zul,0.9206128120422363,0.8159081339836121,0.903043806552887,0.8833778500556946
