,LOC,PER,ORG,DATE,Mean
lug,0.9877143091064287,0.9919501381710177,0.9750270003560649,0.9866230964267501,0.9853286360150653
kin,0.9841477780373069,0.9795018851560868,0.9870039473998881,0.9857833433266313,0.9841092384799782
twi,0.9815033840130029,0.9857910177538374,0.9895243449256053,0.9764020139919372,0.9833051901710956
nya,0.9812947547871659,0.9898135435005688,0.9884239835905445,0.9716269692972291,0.9827898127938771
luo,0.984769980615913,0.9804749493763562,0.9851158854652218,0.977399659817605,0.981940118818774
sna,0.9691553797843432,0.9867274832924093,0.9873265943481806,0.9833386807407042,0.9816370345414093
zul,0.9713932148024289,0.9817381551219168,0.9864797401490546,0.975498407157333,0.9787773793076834
mos,0.9640488144798529,0.9858629451612236,0.9815722556761544,0.9718099437578209,0.975823489768763
tsn,0.9624983911132194,0.9838784759737413,0.9831266947092866,0.9734810669331534,0.9757461571823501
ibo,0.9606490789970954,0.983337826760599,0.9792310491005166,0.979146958559296,0.9755912283543767
wol,0.9613407569818196,0.9865412628640572,0.9786173564327533,0.9703387627562059,0.974209534758709
ewe,0.9554426344046041,0.9829749827476431,0.9790532415935798,0.966918224991862,0.9710972709344223
bam,0.9652971222022325,0.9848598238096016,0.9640148266641135,0.9691740667887273,0.9708364598661687
xho,0.9611645635898736,0.9673718190023802,0.9802558022001984,0.9704460485365907,0.9698095583322607
yor,0.9521059473375542,0.9754672069677249,0.9812790376081013,0.9584771385526218,0.9668323326165005
fon,0.9553341158653021,0.9835219038659311,0.9800253943103511,0.9380114942007506,0.9642232270605837
swa,0.9580551784601364,0.977373931583,0.9745816292041866,0.9430449144918676,0.9632639134347977
hau,0.9600175819906082,0.9848367737777088,0.9793119049039135,0.9201511376832624,0.9610793495888732
bbj,0.937848995664582,0.9799627578318931,0.9715502812919031,0.9487874058218867,0.9595373601525662
pcm,0.969017294546674,0.9882257610570823,0.9610416165086563,0.9161714868032661,0.9586140397289197
