,LOC,PER,ORG,DATE,Mean
kin,0.9990202689253642,0.9984835745442798,0.9988934056235976,0.9986694090570254,0.9987666645375668
nya,0.9988955314269793,0.9993091977965594,0.9988875803251412,0.9978621862754926,0.9987386239560432
luo,0.9989967854866356,0.998826189843989,0.9986249404538992,0.9981072998123236,0.9986388038992118
sna,0.9979429649641672,0.999102835687624,0.9987107851716037,0.9983973427410939,0.9985384821411223
lug,0.9992403129617129,0.9993421806135774,0.9959506091331144,0.9986492931865925,0.9982955989737492
wol,0.9976618697706733,0.9988585390186472,0.998526134654877,0.9977975573824227,0.9982110252066551
zul,0.9979974906165104,0.9984932939485112,0.9982669213752756,0.9977426891618973,0.9981250987755487
twi,0.9986477057993548,0.9988053864469486,0.9984714608483869,0.9965392876229203,0.9981159601794027
tsn,0.9970427065192485,0.9988320228410875,0.99824957406903,0.9980083452258443,0.9980331621638027
ibo,0.9974540963842998,0.9987269010908479,0.9974355690675081,0.9980844485770755,0.9979252537799328
mos,0.9972981820139544,0.9986344653601403,0.9980398028435635,0.9968393818648915,0.9977029580206374
xho,0.9971691317129857,0.9982845164148406,0.9977827785203988,0.9970044976369388,0.997560231071291
bam,0.9973085272873076,0.9986749425003986,0.9967841294871269,0.9971773277813315,0.9974862317640412
ewe,0.9961312632189968,0.9985315448570534,0.9976322179876358,0.9967103129450162,0.9972513347521755
yor,0.9964034079274944,0.9977544267020219,0.9980753381135159,0.9959546695268813,0.9970469605674783
swa,0.9960649285989033,0.9986296413676445,0.9968478835450063,0.995523379933432,0.9967664583612466
hau,0.9966317570692859,0.9988027011102093,0.997404510265881,0.9930949711314377,0.9964834848942035
pcm,0.9973936543618971,0.9992186001402305,0.9946454038631588,0.9943474568105007,0.9964012787939468
fon,0.996297881523425,0.9985364913610216,0.9970780832017171,0.9928307609215233,0.9961858042519217
bbj,0.9941202971983158,0.9980198679646659,0.997065367898922,0.9947611451451345,0.9959916695517596
