,LOC,ORG,DATE,PER
bam,0.999882698059082,0.9998124837875366,0.9997746348381042,0.9998815655708313
bbj,0.9997458457946777,0.9997718334197998,0.9996467232704163,0.9998486042022705
ewe,0.9998148083686829,0.9997283220291138,0.9992214441299438,0.9998554587364197
fon,0.999841570854187,0.999783456325531,0.9997216463088989,0.9998117089271545
hau,0.9999005198478699,0.9998888969421387,0.9998159408569336,0.9999202489852905
ibo,0.9998469352722168,0.999781608581543,0.9999045729637146,0.999931275844574
kin,0.9998900294303894,0.9997726678848267,0.9998719096183777,0.9999469518661499
lug,0.9998180270195007,0.9998812675476074,0.9998785853385925,0.9999454021453857
luo,0.9998575448989868,0.9996849894523621,0.999798595905304,0.999893069267273
mos,0.9999027848243713,0.9997931122779846,0.9997979402542114,0.9999241828918457
nya,0.9998568296432495,0.999801516532898,0.9997637271881104,0.9999421834945679
pcm,0.9997880458831787,0.9995784163475037,0.9990745186805725,0.9998476505279541
sna,0.9998320937156677,0.9999268054962158,0.9998481273651123,0.9999245405197144
swa,0.9998779296875,0.9996047616004944,0.9996703863143921,0.9999053478240967
tsn,0.9998114109039307,0.9996564984321594,0.9998388290405273,0.9999176859855652
twi,0.9998711347579956,0.9998462796211243,0.9997624158859253,0.9998897314071655
wol,0.999875009059906,0.99964839220047,0.9998162984848022,0.9998982548713684
xho,0.9998641014099121,0.9999056458473206,0.9998024702072144,0.9998382925987244
yor,0.9995601177215576,0.9998454451560974,0.9997748136520386,0.9998173117637634
zul,0.9998793601989746,0.9999201893806458,0.9998696446418762,0.9998384714126587
