,DATE,ORG,PER,LOC,Mean
luo,,0.978054404258728,0.9334586262702942,0.9633403420448303,0.9698245900217444
kin,,0.9763325452804565,0.9385586977005005,0.9631083607673645,0.9689900993835181
twi,,0.9841722846031189,0.9374263286590576,0.9534069299697876,0.9680545304436237
ibo,,0.9766866564750671,0.9289690852165222,0.9568069577217102,0.9658613917417824
zul,,0.9691045880317688,0.9386085271835327,0.9560027122497559,0.9619924363214523
swa,,0.9659149050712585,0.9263510704040527,0.954618513584137,0.9594718115404248
mos,,0.9742664098739624,0.9010112285614014,0.9442899227142334,0.9579125349409878
sna,,0.9695914387702942,0.9319410920143127,0.9455175399780273,0.9569541753735393
tsn,,0.9596141576766968,0.9314526319503784,0.9528958797454834,0.9556737127713859
nya,,0.9694719910621643,0.9393966197967529,0.9411859512329102,0.9549555566627532
ewe,,0.9653315544128418,0.9201550483703613,0.9454169869422913,0.9545488201547414
hau,,0.97151780128479,0.9261220693588257,0.9363767504692078,0.9532951225992292
lug,,0.9617209434509277,0.9282920956611633,0.9454613924026489,0.9529982209205627
fon,,0.967035710811615,0.9140171408653259,0.9393834471702576,0.9522910062223673
wol,,0.9618101119995117,0.9388515949249268,0.9312651753425598,0.9463575019035488
pcm,,0.9308733344078064,0.9235754013061523,0.9538450241088867,0.941918934462592
xho,,0.9588291049003601,0.91074538230896,0.9241055846214294,0.9407472987659276
bam,,0.9169701337814331,0.9274867177009583,0.9630436301231384,0.9397134406026453
yor,,0.9645800590515137,0.899888277053833,0.9102790355682373,0.9365496737882495
bbj,,0.9617632031440735,0.9284624457359314,0.9107903242111206,0.9360936156008393
