,PER,LOC,ORG,DATE,SWD_mean
bam,0.014999267018538376,0.016406533077315544,0.01956538147351239,0.015875855450758536,0.01671175925503121
bbj,0.013577742216511979,0.0234711099164997,0.014849429433525074,0.020992595206735132,0.01822271919331797
ewe,0.016201161346543813,0.015168663072472555,0.01387291041737626,0.02287908279686235,0.017030454408313744
fon,0.015321359218432917,0.019540728819265496,0.013347069007068058,0.019163373876835976,0.016843132730400612
hau,0.015890115128058824,0.020400694854288304,0.016177817684365436,0.011671173448121408,0.016034950278708493
ibo,0.014336648562675691,0.01693497248379572,0.01194841791766521,0.013018419843319862,0.01405961470186412
kin,0.015781977504957467,0.015757644429868378,0.010873911443923134,0.011771289537136909,0.013546205728971472
lug,0.015703068787843222,0.01295008690613031,0.014941749288482242,0.015001600720097485,0.014649126425638315
luo,0.015036926610264345,0.014563493197783828,0.012602868650901655,0.01365573876137205,0.01396475680508047
mos,0.015081144108989974,0.017407928473403445,0.01323930750368163,0.018277805326761154,0.01600154635320905
nya,0.012905433202831773,0.01953426764521282,0.011148172862704087,0.014304178700513148,0.014473013102815457
pcm,0.013812054868139967,0.014265444791817572,0.01365083378732379,0.02264283014301327,0.01609279089757365
sna,0.014891291290041409,0.017530001750856172,0.014502710648230277,0.012746353461807303,0.01491758928773379
swa,0.014055845362236141,0.01360140798442444,0.01717162799286598,0.015618076236023626,0.015111739393887547
tsn,0.016400210888605216,0.015398532019389677,0.014153385465760948,0.011963890584411274,0.014479004739541779
twi,0.0133338184805325,0.016131363434396917,0.012367144323434331,0.014963656759391597,0.014198995749438836
wol,0.013662694556842325,0.020585632395523135,0.01086650095476216,0.01316670673986664,0.014570383661748565
xho,0.014257731813813734,0.019542866741176113,0.015356353331299033,0.013838521089382994,0.01574886824391797
yor,0.01885341374509153,0.022335955674861907,0.017359459185172454,0.018579002706246683,0.019281957827843144
zul,0.01721209761035425,0.015895542039288557,0.012260811365194968,0.012253147453520796,0.014405399617089643
